timestamp,gyro_x,gyro_y,gyro_z
1523277766955,0.006924219,-0.0026631611,-0.021837922
1523277766962,0.23595607,-0.07563378,-0.5653891
1523277766965,0.5294364,0.3834952,-0.43995422
1523277766984,0.9147959,0.12676647,-0.45833004
1523277767007,1.215733,0.19014971,-0.45353633
1523277767031,1.4311827,0.21784659,-0.039947417
1523277767178,1.2314457,-0.19441076,0.4607269
1523277767191,1.212271,-0.3222425,0.8681905
1523277767196,1.099353,0.0958738,1.3755227
1523277767208,0.89535475,-0.07350325,0.73636407
1523277767233,0.74302197,0.48629323,0.4759069
1523277767256,0.41278997,0.41545314,0.17044231
1523277767281,0.3358246,-0.12144015,-0.1454086
1523277767305,0.4990764,0.05006743,-0.55127436
1523277767329,0.6460829,0.582167,-0.5190501
1523277767354,0.19467708,-0.49641323,-0.3784352
1523277767379,0.33529198,-0.4878911,-0.2761698
1523277767398,0.36272255,-0.29241508,-0.095074855
1523277767421,0.63383234,-0.0958738,0.09640643
1523277767448,0.59787965,-0.26418558,0.04181163
1523277767471,0.5944176,-0.28868666,0.13928333
1523277767499,0.5044027,0.009054748,0.3797668
1523277767521,0.2876214,0.03089267,0.5968144
1523277767542,0.36911413,0.12836437,0.4908206
1523277767567,0.44821003,0.33182988,0.14407702
1523277767590,0.28788772,0.4990764,-0.07643273
1523277767614,-0.19228023,0.5683186,-0.14780544
1523277767638,-0.45327002,0.39894155,-0.05912218
1523277767663,-0.37470677,0.11984225,-0.19627498
1523277767687,-0.89588743,0.10705908,-0.43063316
1523277767712,-1.1677961,0.09960223,-0.3121225
1523277767737,-0.908138,0.13688648,-0.19600865
1523277767761,-1.0293118,0.23222765,-0.47137952
1523277767805,-1.6458336,-0.35100463,-1.2335763
1523277767812,-1.7323864,-0.6354303,-1.9425098
1523277767845,-1.7640779,0.16298546,-2.1696775
1523277767861,-1.6788567,-0.3685815,-0.9078716
1523277767885,-1.2535499,-0.5795039,-0.41864893
1523277767911,-0.44235107,-0.6530071,-0.45992792
1523277767936,0.32330775,-0.30519825,-0.5323659
1523277767960,0.55553544,-0.32437304,-0.2412824
1523277767985,0.871919,-0.3392867,0.56272596
1523277768009,1.1515509,-0.6199839,1.0972224
1523277768034,1.2365057,-0.53263223,1.6128104
1523277768058,1.2719258,0.30040458,2.0482373
1523277768104,1.3297163,0.37550572,1.9608855
1523277768109,1.1733888,-0.5635249,1.490305
1523277768131,0.700944,-0.33981937,0.9310411
1523277768156,0.6631271,0.28122982,0.34274885
1523277768180,0.85700524,0.4607269,0.17044231
1523277768204,0.6066681,0.11930962,-0.21438447
1523277768229,0.04660532,0.43888897,-0.7374293
1523277768254,-0.054062173,1.3837786,-0.9419601
1523277768279,0.30466563,1.5542208,-0.7022756
1523277768303,0.2479403,0.12996227,-1.0751182
1523277768324,0.025300032,-0.6812366,-0.9715212
1523277768345,0.30519825,-0.16138756,-0.08655274
1523277768389,0.6601977,-0.50333744,0.49747851
1523277768395,0.9869675,-0.5704491,1.0407634
1523277768428,1.2306467,-0.029827405,1.0338391
1523277768450,0.92038846,0.34141725,0.7251788
1523277768474,0.4261058,0.31052458,0.5278385
1523277768499,-0.05006743,0.2625877,0.39547944
1523277768522,-0.32037827,0.3057309,0.19627498
