1523389742268,-0.018109497,0.0063915867,0.002130529
1523389742288,-0.2609898,-0.07137272,1.4551512
1523389742310,-0.45486793,-0.3121225,1.5606124
1523389742331,-0.572047,-0.41545314,1.4945661
1523389742358,-0.6380934,-0.33768883,1.4551512
1523389742377,-0.61572284,-0.060720075,1.4263891
1523389742397,-0.62317973,0.24820662,1.3443637
1523389742409,-0.5784386,0.4708469,1.2836437
1523389742429,-0.57311225,0.5571333,1.2474247
1523389742453,-0.6061355,0.5784386,1.2676647
1523389742469,-0.5496765,0.5230448,1.2580773
1523389742488,-0.4708469,0.5134575,1.1685951
1523389742508,-0.36218992,0.628506,1.0535465
1523389742527,-0.28229508,0.8341021,1.0247844
1523389742555,-0.294013,1.0759171,0.9108011
1523389742571,-0.3153183,1.3038837,0.7392935
1523389742587,-0.32810146,1.5126755,0.5699165
1523389742608,-0.40586576,1.700162,0.46658584
1523389742636,-0.479369,1.8716697,0.39095205
1523389742653,-0.4910869,1.8738002,0.36645097
1523389742672,-0.52411014,1.8354506,0.386691
1523389742687,-0.5795039,1.8407769,0.48043427
1523389742709,-0.53795856,1.9249328,0.65513766
1523389742759,-0.47510794,1.9419771,0.79255676
1523389742766,-0.54648066,1.6895094,0.8000136
1523389742769,-0.42717105,1.2974921,0.6061355
1523389742789,0.004261058,1.1430287,0.3089267
1523389742824,0.3717773,1.3443637,0.0958738
1523389742830,0.572047,1.6181368,0.058589544
1523389742852,0.5997439,1.6895094,0.07882957
1523389742870,0.6924219,1.2420983,-0.18748654
1523389742892,1.0791129,0.8309063,-0.6530071
1523389742911,1.5755261,0.9672601,-1.0524813
1523389742941,1.6607473,1.478587,-1.2580773
1523389742950,1.6628778,1.933455,-1.6309199
1523389742974,1.5851135,2.0730047,-1.965413
1523389742998,1.4370418,1.8663434,-2.0900488
1523389743021,1.1728562,1.4977618,-2.0964406
1523389743037,0.74781567,1.1952267,-2.207228
1523389743056,0.31851408,1.2303804,-2.312689
1523389743073,0.12037488,1.4881744,-2.408563
1523389743089,0.036218993,1.8375812,-2.5459821
1523389743109,-0.15339808,2.171009,-2.6098979
1523389743139,-0.5251754,2.3457124,-2.4873924
1523389743159,-0.85753787,2.1475732,-2.295645
1523389743168,-1.2239889,2.194445,-2.143312
1523389743191,-1.3049489,2.5896578,-2.0612867
1523389743221,-1.1899004,2.7846012,-2.0943098
1523389743241,-1.1568772,2.7249465,-2.198706
1523389743256,-1.3283848,2.6610305,-2.271144
1523389743268,-1.4828482,2.630138,-2.1742048
1523389743289,-1.4849787,2.6738138,-2.1092236
1523389743319,-1.474326,2.6535738,-2.0240026
1523389743337,-1.4615428,2.5949843,-1.8780613
1523389743353,-1.4487597,2.489523,-1.6181368
1523389743371,-1.4391723,2.3233418,-1.2953615
1523389743391,-1.4221281,2.0889835,-0.9502159
1523389743422,-1.4508902,1.7044232,-0.69029135
1523389743436,-1.4551512,1.2218584,-0.42397526
1523389743451,-1.3912354,0.8213189,-0.10652645
1523389743470,-1.325189,0.5795039,0.2759035
1523389743490,-1.3145363,0.535828,0.84155893
1523389743515,-1.5211977,1.0610034,1.3603427
1523389743531,-1.6831179,1.1685951,1.4551512
1523389743550,-1.6937705,0.34940675,1.2399678
1523389743571,-2.0229373,-0.32170987,1.6948358
1523389743595,-1.5893745,-0.5581986,1.7704695
1523389743615,-1.3624732,-0.13315806,1.1813782
1523389743630,-1.1110709,0.33981937,0.9033443
1523389743650,-1.0396981,0.67963874,0.753142
1523389743682,-1.0620687,0.81918836,0.6498113
1523389743700,-1.0812434,0.49002165,0.67218184
1523389743713,-1.0705907,-0.22583607,0.87032104
1523389743731,-1.107875,-0.8064052,1.3081448
1523389743755,-1.1217234,-0.95128113,1.7992316
1523389743788,-0.95128113,-0.9012137,1.7566211
1523389743794,-0.7339672,-0.7052051,1.5542208
1523389743820,-0.5965481,-0.535828,1.5041534
1523389743842,-0.45380265,-0.45699844,1.4956313
1523389743852,-0.3888215,-0.30360037,1.32945
1523389743874,-0.3270362,-0.056459017,1.1622036
1523389743907,-0.30253512,0.11504856,1.0663297
1523389743916,-0.29827404,0.16298546,0.9683254
1523389743940,-0.34088463,0.22370553,0.8788432
1523389743951,-0.30679616,0.30786142,0.8064052
1523389743973,-0.24394555,0.44847634,0.753142
1523389744003,-0.19068234,0.4910869,0.74035877
1523389744010,-0.18109496,0.4016047,0.8330368
1523389744053,-0.16937704,0.36645097,0.87138635
1523389744065,-0.16618125,0.31851408,0.8064052
1523389744075,-0.30679616,0.23861924,0.74035877
1523389744110,-0.4016047,0.036218993,0.5006743
1523389744116,-0.26205507,-0.1736381,0.1917476
1523389744138,0.0031957934,-0.27164245,-0.05539375
1523389744151,0.26525086,-0.096939065,-0.32490566
1523389744172,0.70840085,0.46232477,-0.6423545
1523389744196,1.0940266,1.0705907,-0.9310411
1523389744211,1.3667343,1.6511599,-1.220793
1523389744232,1.4924355,1.7640779,-1.5755261
1523389744252,1.5893745,1.0855045,-1.9867182
1523389744279,1.6703347,-0.0053263223,-2.1145499
1523389744298,1.6053536,-0.43569317,-2.0431771
1523389744314,1.3156016,-0.13848437,-1.8738002
1523389744329,1.0972224,0.294013,-1.7651432
1523389744351,0.8681905,0.7850999,-1.8002969
1523389744390,0.58909124,1.1451592,-1.969674
1523389744399,0.45060685,1.176052,-2.0570257
1523389744424,0.44528055,1.055677,-2.0836573
1523389744434,0.4346279,1.1345067,-2.0463731
1523389744458,0.40586576,1.2335763,-1.9153455
1523389744485,0.28122982,1.2357068,-1.7757958
1523389744492,0.018109497,1.0024139,-1.6916399
1523389744523,-0.20559604,0.7307714,-1.5595472
1523389744531,-0.34088463,0.55287224,-1.4168017
1523389744552,-0.42077947,0.33449304,-1.2144015
1523389744580,-0.41545314,0.23222765,-0.9054748
1523389744601,-0.43569317,0.2972088,-0.5581986
1523389744610,-0.43356264,0.40586576,-0.39627838
1523389744633,-0.4293016,0.36112466,-0.3057309
1523389744666,-0.4079963,0.16192019,0.017044231
1523389744672,-0.27164245,-0.18109496,0.39734364
1523389744693,-0.19600865,-0.4463458,0.6317018
1523389744711,-0.26738137,-0.63702816,0.7840346
1523389744730,-0.50387007,-0.5944176,0.98856544
1523389744763,-0.37710363,-0.22583607,1.2144015
1523389744771,-0.4878911,-0.36005938,1.8216022
1523389744792,-1.6692694,-0.8277105,1.5222629
1523389744813,-2.227468,-1.4189322,0.87032104
1523389744831,-1.9025623,-1.1419635,0.80747044
1523389744859,-1.0333065,-0.20240025,0.99495703
1523389744881,-0.16937704,0.6306366,0.8479505
1523389744892,0.07882957,0.74248934,0.6785734
1523389744913,-0.2876214,0.4261058,0.4111921
1523389744932,-0.71159667,-0.14061491,0.20772657
1523389744963,-0.79042625,-0.6114618,0.7350325
1523389744988,-0.6295713,-0.7414241,1.2793826
1523389745005,-0.46552056,-0.62531024,1.2644689
1523389745015,-0.45167214,-0.40586576,1.1558119
1523389745049,-0.5187838,-0.19813919,1.091896
1523389745057,-0.51026165,-0.058589544,1.0705907
1523389745070,-0.4261058,0.12357068,1.0492855
1523389745091,-0.3174488,0.1949434,0.9757822
1523389745112,-0.2247708,0.18642128,0.8266452
1523389745144,-0.23542345,0.049002163,0.7137272
1523389745160,-0.30146983,-0.03834952,0.7499462
1523389745174,-0.44741106,-0.13635385,0.87777793
1523389745191,-0.55606806,-0.21837921,1.019458
1523389745212,-0.67324716,-0.4111921,1.1291803
1523389745239,-0.6487461,-0.81705785,1.1941614
1523389745256,-0.567786,-0.93849796,1.2378373
1523389745273,-0.5390238,-0.6743124,1.0705907
1523389745293,-0.43036684,-0.28975195,0.6956177
1523389745311,-0.2034655,0.15446335,0.26205507
1523389745356,0.15126756,0.36005938,-0.13315806
1523389745361,0.6135923,0.24607609,-0.4495416
1523389745380,0.8245147,0.083090626,-0.6317018
1523389745399,0.9129316,0.27057716,-0.7275756
1523389745421,1.1856394,0.9193232,-1.1025487
1523389745438,1.3635385,1.0535465,-1.4711303
1523389745458,1.5116103,0.51452273,-1.808819
1523389745473,1.6660736,-0.068176925,-1.9110844
1523389745493,1.6735305,-0.30360037,-1.8706044
1523389745530,1.4572818,-0.111852765,-1.9206718
1523389745541,1.1909657,0.43888897,-1.9909793
1523389745567,0.9672601,1.1334413,-2.1007016
1523389745576,0.9257148,1.5329156,-2.21575
1523389745600,0.9683254,1.4562165,-2.2370553
1523389745626,0.9395633,1.1270498,-2.2093585
1523389745631,0.86606,0.7819041,-2.0325246
1523389745654,0.8852348,0.59122175,-1.7992316
1523389745672,0.80107886,0.58696073,-1.5520903
1523389745693,0.7339672,0.551807,-1.2815131
1523389745727,0.5954828,0.43036684,-1.0077401
1523389745737,0.3930826,0.24394555,-0.9321064
1523389745760,0.18748654,0.037284255,-0.9598033
1523389745777,0.03195793,-0.0777643,-0.8362326
1523389745799,-0.101200126,-0.07137272,-0.50173956
1523389745816,-0.22796659,0.09374327,-0.28016454
1523389745834,-0.21944448,0.3930826,-0.15339808
1523389745852,-0.24074976,0.2876214,0.10865697
1523389745873,-0.3153183,-0.3174488,0.257794
1523389745893,-0.5422196,-0.97045594,0.6466155
1523389745918,-0.69668293,-0.45593318,1.3092101
1523389745937,-0.31957933,0.16405073,1.9952403
1523389745953,-0.23648871,0.10865697,2.1923141
1523389745973,-1.3401027,-0.9214538,1.4935007
1523389745992,-2.6205506,-2.5289378,0.8021441
1523389746017,-2.1784658,-2.4192157,0.6583334
1523389746036,-1.0386329,-1.4935007,1.1547467
1523389746053,-0.040480047,-0.59122175,1.7470337
1523389746073,0.2759035,-0.17896444,2.0314593
1523389746092,-0.21092236,-0.40373522,1.9728698
1523389746121,-0.7850999,-0.77231675,1.4402375
1523389746146,-0.9416938,-1.0301107,1.1227888
1523389746153,-0.7765778,-1.0173275,1.3241237
1523389746182,-0.6412892,-0.8341021,1.5776566
1523389746202,-0.49641323,-0.531567,1.6447684
1523389746219,-0.4250405,-0.16192019,1.5456988
1523389746231,-0.3717773,0.058589544,1.3859091
1523389746255,-0.3057309,0.029827405,1.2058793
1523389746280,-0.34621096,-0.11611383,1.0088054
1523389746307,-0.32490566,-0.21837921,0.77870834
1523389746314,-0.25353295,-0.15978967,0.6668556
1523389746335,-0.15446335,-0.12144015,0.6178534
1523389746354,-0.098004326,-0.18429075,0.6530071
1523389746395,-0.24927188,-0.27164245,0.7797736
1523389746399,-0.47404268,-0.29827404,0.8681905
1523389746414,-0.67005134,-0.2428803,0.7552725
1523389746434,-0.63383234,-0.033023197,0.65726817
1523389746455,-0.33449304,0.34301516,0.45912898
1523389746473,0.020240024,0.7392935,0.21944448
1523389746497,0.24927188,0.62317973,-0.04261058
1523389746516,0.680704,0.4889564,-0.4314321
1523389746538,0.9757822,0.70627034,-0.716923
1523389746556,1.200553,1.0705907,-0.9736517
1523389746585,1.3124058,1.2559468,-1.1888351
1523389746591,1.2942963,1.1046792,-1.4029533
1523389746615,1.3369069,0.5592638,-1.6255935
1523389746636,1.4817829,0.2514024,-1.7129452
1523389746653,1.6788567,0.3834952,-1.8439728
1523389746688,1.6245283,0.49854377,-2.0271983
1523389746695,1.2261194,0.2695119,-2.0026972
1523389746715,0.8223842,0.29614353,-2.0314593
1523389746732,0.6583334,0.71479243,-2.1848574
1523389746755,0.7595336,1.087635,-2.3116238
1523389746793,0.87138635,1.1526161,-2.1869879
1523389746801,0.77870834,1.1195929,-2.018676
1523389746821,0.6530071,1.0982877,-1.881257
1523389746835,0.535828,1.1483551,-1.7022926
1523389746854,0.39947417,1.1174624,-1.506284
1523389746883,0.25992453,0.82557994,-1.4072144
1523389746906,0.066046394,0.45593318,-1.2431636
1523389746912,-0.12250541,0.15126756,-1.0173275
1523389746935,-0.28868666,0.113983296,-0.6593987
1523389746966,-0.4261058,0.2759035,-0.34301516
1523389746984,-0.5954828,0.38456047,-0.12783173
1523389746992,-0.69987875,0.26418558,0.18535602
1523389747017,-0.6593987,-0.27377295,0.535828
1523389747041,-0.77444726,-0.94808537,1.0162623
1523389747067,-1.071656,-0.8586032,1.4114754
1523389747072,-0.7978831,0.12037488,1.3731259
1523389747094,-0.4133226,0.48682585,1.8791265
1523389747116,-1.1302456,0.17044231,2.1614215
1523389747145,-2.1965754,-1.2282499,1.6287893
1523389747159,-2.2977755,-2.130529,0.98110855
1523389747176,-1.1920309,-1.6000272,1.1291803
1523389747192,-0.6487461,-0.90014845,1.5595472
1523389747216,-0.099069595,-0.23329292,1.6745957
1523389747232,-0.1917476,0.0031957934,1.6010925
1523389747260,-0.9310411,-0.33981937,1.1771172
1523389747280,-0.89162636,-0.79042625,1.0120013
1523389747293,-0.7052051,-0.99069595,1.3432984
1523389747314,-0.66579026,-0.8873653,1.6117451
1523389747334,-0.5635249,-0.5550028,1.7544906
1523389747362,-0.47404268,-0.1438107,1.635181
1523389747381,-0.50600064,0.23755397,1.4093449
1523389747400,-0.47830373,0.43249738,1.1824435
1523389747419,-0.3653857,0.56459016,1.0024139
1523389747442,-0.29294774,0.60507023,0.7850999
1523389747455,-0.26525086,0.5816344,0.67324716
1523389747473,-0.29933932,0.67537767,0.76485986
1523389747492,-0.3387541,0.72011876,0.83516735
1523389747515,-0.3334278,0.5273059,0.7978831
1523389747554,-0.46658584,-0.05539375,0.644485
1523389747559,-0.6945524,-0.42290998,0.58909124
1523389747573,-0.6775082,-0.32597092,0.58483016
1523389747595,-0.36964676,0.14913702,0.4644553
1523389747613,-0.15233281,0.5773733,0.3153183
1523389747642,-0.09374327,0.85753787,0.12463594
1523389747659,0.06924219,1.015197,0.01917476
1523389747674,0.16085494,1.1536814,-0.12783173
1523389747693,0.3334278,1.2474247,-0.22583607
1523389747714,0.7499462,1.3145363,-0.020240024
1523389747742,1.0897655,1.5851135,-0.054328486
1523389747758,1.2186625,1.8663434,-0.38029942
1523389747773,1.3060142,1.4615428,-1.0301107
1523389747795,1.4572818,0.78083885,-1.5819178
1523389747817,1.6437031,0.20772657,-1.6479641
1523389747845,1.6053536,-0.17044231,-1.5701998
1523389747862,1.1408982,-0.1438107,-1.5531555
1523389747872,0.7275756,0.26205507,-1.5840483
1523389747897,0.6125271,0.809601,-1.675661
1523389747929,0.5113269,1.5680692,-1.5648735
1523389747935,0.37390783,2.0687435,-1.7204021
1523389747956,0.13741912,2.1827269,-1.8951055
1523389747975,-0.19387813,1.8823223,-1.8354506
1523389747995,-0.4676511,1.3145363,-1.6053536
1523389748021,-0.5091964,1.0428939,-1.381648
1523389748046,-0.2908172,1.2463595,-1.2389026
1523389748053,0.0010652645,1.5840483,-1.067395
1523389748074,0.15020229,1.8141453,-0.99921805
1523389748094,0.12463594,1.9270633,-1.0183928
1523389748120,-0.11611383,1.8855181,-1.0354371
1523389748137,-0.35260254,1.7566211,-0.9491506
1523389748154,-0.5581986,1.5030881,-0.70627034
1523389748179,-0.7339672,1.2591426,-0.32384038
1523389748200,-0.7797736,1.0471549,0.1438107
1523389748229,-0.6775082,0.8767126,0.64555025
1523389748234,-0.7616641,0.78723043,0.9917612
1523389748254,-0.81066626,0.58269966,1.1089402
1523389748279,-0.69029135,0.1470065,1.0737866
1523389748308,-0.7350325,-0.44421527,0.5997439
1523389748315,-1.0418286,-0.9331717,0.14807177
1523389748338,-1.2729911,-0.7499462,0.13209279
1523389748359,-0.9310411,0.035153728,0.2727077
1523389748393,-0.8724516,0.7414241,0.47297743
1523389748398,-1.2314457,0.8692558,0.43569317
1523389748414,-0.9960223,0.28229508,0.010652645
1523389748438,-0.8309063,-0.060720075,-0.04474111
1523389748454,-0.63702816,0.7233146,0.3089267
1523389748475,-0.48469532,1.3528858,0.8607337
1523389748511,-0.44101948,1.5116103,0.8809737
1523389748519,-0.69987875,1.1174624,0.6689861
1523389748542,-0.6743124,0.36325517,0.7765778
1523389748555,-0.69774824,0.165116,0.91612744
1523389748581,-0.7275756,0.29188246,0.94488955
1523389748616,-0.793622,0.52837116,0.8223842
1523389748624,-0.8990832,0.75420725,0.7435546
1523389748643,-0.88949585,0.87564737,0.7840346
1523389748656,-0.85327685,0.9033443,0.8213189
1523389748676,-0.8127968,0.9235843,0.88843054
1523389748700,-0.7318367,1.0077401,0.922519
1523389748716,-0.6562029,1.0982877,0.90654004
1523389748733,-0.57417756,1.2634037,0.89375687
1523389748754,-0.5123922,1.4168017,0.8032094
1523389748776,-0.4261058,1.619202,0.7520767
1523389748797,-0.34301516,1.8546255,0.65194184
1523389748818,-0.30679616,2.0271983,0.5763081
1523389748836,-0.36751625,1.9313245,0.6199839
1523389748855,-0.5251754,1.6820526,0.5571333
1523389748874,-0.4910869,1.3507553,0.37816888
1523389748899,-0.29507825,1.1195929,0.2790993
1523389748918,-0.13315806,1.1259845,0.24714136
1523389748934,0.020240024,1.2186625,0.2908172
1523389748954,0.20453078,1.3241237,0.25246766
1523389749003,0.42290998,1.4040185,0.12250541
1523389749016,0.5134575,1.3539511,-0.046871636
1523389749029,0.46871635,1.1877699,-0.20559604
1523389749040,0.27164245,0.98110855,-0.44315
1523389749076,0.44741106,1.1430287,-0.8042747
1523389749081,1.1110709,1.6650083,-0.95447695
1523389749112,1.5861788,2.1699438,-1.1259845
1523389749120,1.75236,2.5704832,-1.3646038
1523389749147,1.5968314,2.5651567,-1.627724
1523389749173,1.1195929,1.7619474,-1.8439728
1523389749178,0.8330368,1.0705907,-1.897236
1523389749199,0.56672066,1.0375676,-2.0857878
1523389749218,0.30679616,1.5371766,-2.2306638
1523389749234,0.15446335,2.1901836,-2.1603563
1523389749255,0.15233281,2.650378,-2.2178805
1523389749287,0.08628642,2.7601001,-2.538525
1523389749311,-0.17257284,2.6961844,-2.7292075
1523389749315,-0.49534798,2.6642263,-2.7494476
1523389749335,-0.80533993,2.7345338,-2.7867317
1523389749357,-1.0588728,2.828277,-2.7728834
1523389749386,-1.2154667,2.799515,-2.5896578
1523389749418,-1.1004182,2.6248116,-2.283927
1523389749423,-0.9491506,2.5768747,-1.9600866
1523389749445,-0.6870956,2.4096282,-1.7022926
1523389749464,-0.5251754,2.0399814,-1.4295849
1523389749480,-0.5496765,1.6149409,-1.2378373
1523389749497,-0.6380934,1.2836437,-0.99708754
1523389749515,-0.6743124,1.0247844,-0.64555025
1523389749535,-0.6870956,0.85540736,-0.33981937
1523389749581,-0.70200926,0.61572284,-0.10439592
1523389749587,-0.73290193,0.30466563,0.16831179
1523389749605,-0.9033443,-0.11611383,0.49002165
