1523209362907,5.497087,1.9728222,-0.35434186
1523209362926,6.2632318,-0.46208093,-1.9728222
1523209362946,2.7461493,-3.1124623,-1.6879122
1523209362964,-2.255338,-3.0142999,-1.9057846
1523209362985,-4.2305546,-2.3558946,-0.7015011
1523209363003,-3.5314474,-4.560954,-1.1851299
1523209363022,-4.405331,-8.817844,6.279991
1523209363039,-5.803545,-14.81532,7.599196
1523209363059,-2.4492683,-29.06082,-7.6470804
1523209363075,-1.1348516,-41.59686,-5.183447
1523209363091,-0.50038815,-29.84133,1.7884687
1523209363108,-2.6910827,-18.420988,-1.127669
1523209363119,-3.2800562,-14.087482,-1.1707647
1523209363138,-4.307169,-10.366894,-0.9696517
1523209363159,-3.4739866,-7.0341644,-0.60333884
1523209363180,-2.3295584,-4.618415,0.6560113
1523209363200,-1.0702082,-2.15957,2.6767175
1523209363219,-0.35913026,1.757344,6.167464
1523209363239,0.7685388,6.703765,7.1514807
1523209363259,-0.581791,8.578424,3.490746
1523209363278,-2.6192567,6.0525417,-6.1076083
1523209363300,-3.311181,-1.541866,-16.527174
1523209363319,-2.4516625,-8.12592,2.5617957
1523209363341,6.0262055,-4.805163,20.453665
1523209363364,-2.767697,-9.531317,3.0262709
1523209363385,-17.623718,-13.441049,-12.5025215
1523209363403,-10.824186,-15.940595,-3.1866825
1523209363422,3.3399115,-24.983494,0.15083471
1523209363441,-9.016563,-27.84696,0.5434838
1523209363463,-5.729325,-24.72971,-2.9951463
1523209363483,3.0071173,-18.224663,6.5098343
1523209363506,4.7261543,-17.992426,3.6391866
1523209363530,1.7118542,-17.719486,-9.952697
1523209363546,-2.1978772,-16.584635,-11.99495
1523209363563,-2.6839,-9.682152,1.5849615
1523209363584,-1.769315,-2.908955,1.5969325
1523209363604,-0.04309563,2.80361,-4.235343
1523209363629,2.6623523,4.1946416,-4.5896845
1523209363648,6.8282633,0.011971008,-3.3423057
1523209363672,3.596091,-5.3342814,1.6950948
1523209363693,-1.0821792,-6.373365,0.37349546
1523209363709,-6.777985,-2.72939,-1.1683705
1523209363726,-4.8626237,0.49320555,3.0669725
1523209363746,-0.031124622,-0.009576807,-1.4820108
1523209363768,0.557849,-6.2368956,-0.9576807
1523209363796,-1.0103531,-14.398729,-0.08379706
1523209363806,-7.153875,-32.276234,1.4820108
1523209363829,-18.885464,-54.659626,-6.6893997
1523209363848,-9.31105,-32.07033,-4.086902
1523209363868,-9.085996,-13.055582,-2.597709
1523209363888,-4.855441,-7.606379,-3.052607
1523209363912,-1.0749966,-6.715736,0.7015011
1523209363934,0.533907,-5.2385135,1.460463
1523209363951,-0.02873042,-4.1826706,1.4317327
1523209363976,0.80205756,-2.030283,2.408567
1523209363996,1.8818425,2.0159178,2.657564
1523209364014,2.336741,5.5521536,3.4979286
1523209364037,-0.59855044,6.0166287,0.61052144
1523209364055,-3.2034419,3.9456444,-2.9735985
1523209364069,-1.3024458,-3.7780502,-11.286267
1523209364090,0.01436521,-4.4196963,7.053318
1523209364111,-1.5179238,-5.509058,6.069301
1523209364133,-8.856153,-9.320627,5.6120086
1523209364151,-14.4370365,-12.689269,6.955156
1523209364172,-11.252748,-18.942924,7.8505874
1523209364192,-3.2345665,-27.406427,-17.77216
