timestamp,lin_acc_x,lin_acc_y,lin_acc_z
1523256506987,-1.659507,2.7066689,0.60723054
1523256507011,-0.83296645,1.4787416,0.47847766
1523256507039,-0.278553,1.90517,0.80789804
1523256507075,0.9081969,1.8714738,0.8531313
1523256507094,1.8037555,1.053278,0.97578275
1523256507114,1.3919134,0.5313816,0.51545364
1523256507139,0.65903354,-3.271492,-0.89458805
1523256507166,-0.22275662,-5.6786966,-1.9159621
1523256507190,-1.0228868,-6.133773,-0.55372596
1523256507214,-0.52577984,-7.0248804,0.9469495
1523256507241,-5.1445184,-5.663328,-1.3244123
1523256507266,-3.5053694,-3.066824,-2.8586574
1523256507291,1.5521765,-3.0116787,0.2305243
1523256507316,3.2351422,-2.702198,1.9613664
1523256507342,1.547989,-1.6373987,0.03409165
1523256507356,0.3217051,-1.1715374,-1.0564845
1523256507384,1.2119156,-1.013977,-2.9414856
1523256507409,-0.58261853,1.6103783,0.8542852
1523256507438,0.05475235,2.1311235,2.7025359
1523256507460,1.5875033,1.8245783,-0.37913775
1523256507491,0.4455855,4.596941,0.5991326
1523256507507,0.53062654,5.132541,0.37132043
1523256507537,-0.67218757,7.163618,-1.4533317
1523256507583,-0.6957549,7.1727715,-0.14730716
1523256507593,-0.95777166,6.6266727,0.09850693
1523256507603,0.4874344,6.6547885,-0.27062488
1523256507631,3.2886372,4.122834,0.09553385
1523256507650,2.772985,2.5621428,-0.113775015
1523256507703,0.8309245,-5.4756036,-5.9048796
1523256507729,5.0679007,-12.707348,4.9772754
1523256507753,-0.12756443,1.3798895,-0.58771586
1523256507779,-4.5182595,3.4835157,-0.4506886
1523256507811,-4.401297,-2.3399048,0.4032464
1523256507835,-2.5179513,-3.2511196,0.67060614
1523256507854,-0.9194548,-1.9142618,0.8124393
1523256507872,-0.46537018,-1.6694555,1.1379039
1523256507903,-1.0544372,0.4995594,1.2484481
1523256507936,-0.013216019,2.3940535,1.0927002
1523256507953,0.9462657,1.2036452,1.2556363
1523256507979,-0.41951656,-0.068891525,0.53291416
1523256508004,-1.1654222,1.6121302,0.9332825
1523256508030,-2.076372,2.5602727,0.9739397
1523256508055,-1.6383367,0.98031044,0.45486605
1523256508098,-1.2150425,-0.031331062,-0.039542437
1523256508117,-0.1537683,1.0991583,-0.020730972
1523256508145,1.3838241,0.040359497,0.39526916
1523256508171,1.1080451,-0.5819702,0.262308
1523256508200,0.122220516,-2.5890017,-0.20738381
1523256508226,-0.3560598,-3.6170883,0.015655637
1523256508255,-1.1278809,-6.083618,2.3161387
1523256508287,-3.2409234,-7.9690514,-1.0291398
1523256508307,-4.338096,-4.9018345,-2.3771355
1523256508333,-1.3117099,-2.537715,-1.8372635
1523256508364,1.8114693,-3.0579576,0.45760232
1523256508384,2.3981764,-3.7803087,-0.9638305
1523256508409,0.75102603,-3.154234,-2.3613725
1523256508433,-0.443043,-1.30445,-0.914858
1523256508458,-1.21052,1.1007891,-0.70306337
1523256508485,0.14418358,2.222529,0.08653021
1523256508517,0.94663817,0.68378544,1.5593565
1523256508543,0.36764657,3.131753,0.2234472
1523256508567,1.0452244,6.450282,1.0298834
1523256508604,0.85164165,7.8606567,-0.5669055
1523256508623,-0.38571906,8.130254,-0.29160166
1523256508642,0.31018925,8.959571,0.075053215
1523256508724,0.8711629,5.1482897,-0.4977982
1523256508739,-0.2903657,5.0760403,0.180686
1523256508766,3.5674224,-5.0736666,-0.7207484
1523256508796,2.1809773,-11.428626,0.57053494
1523256508815,2.6294928,-2.7677345,-2.2619753
1523256508840,-3.0978045,4.376677,0.9751282
1523256508865,-4.3687496,0.9829507,2.1951532
1523256508892,-2.1831303,-6.166396,1.0614637
1523256508917,0.40932965,-4.0220985,0.94850993
1523256508947,0.062777996,1.3606715,1.2960203
1523256508964,-0.41724944,3.2027411,1.5850602
1523256508998,-0.501642,2.1478815,1.3783814
1523256509014,-0.37158298,1.3850851,1.0910078
1523256509044,-0.77004504,1.919033,0.89528286
1523256509069,-1.4750977,2.3868446,1.0405073
1523256509095,-1.6134541,2.1857562,0.5612538
1523256509123,-1.4116769,0.8959398,0.2471224
1523256509154,-1.2656481,1.214201,0.71336716
1523256509179,-0.48439932,1.3471594,0.7281562
1523256509204,0.768407,0.8396292,-0.00499624
1523256509230,2.3200283,-0.83992386,0.05052036
1523256509257,1.8376293,-2.014143,-0.7168043
1523256509285,0.6332514,-3.7401762,-1.3814594
1523256509316,-0.5318761,-5.603281,0.21040882
1523256509341,-2.737217,-7.172099,-0.045109153
1523256509366,-4.3605394,-6.6652327,-2.7498972
1523256509395,-3.8201344,-3.6892033,-1.0278796
1523256509420,-0.6206892,-2.7568197,0.59961545
1523256509445,2.6058288,-3.6338634,0.61707044
1523256509470,-0.17866921,-3.1230354,-0.05136466
1523256509499,-2.369573,-2.7241087,2.656033
1523256509522,-0.67913663,-0.8568039,0.99172497
1523256509549,-0.1021862,0.5128498,-1.366766
1523256509575,-2.2147536,1.0628686,2.8309615
1523256509602,-3.206347,3.865787,3.8449345
1523256509619,-2.0945277,2.6166267,2.0539877
1523256509644,-2.152432,2.3339925,2.8646371
1523256509670,-2.9979978,4.2364597,3.931928
1523256509695,-2.4635005,4.587893,3.9254494
1523256509720,-0.5490277,4.1663003,3.1293478
1523256509746,1.9195399,4.016778,2.5736191
1523256509780,3.357378,3.6883261,0.99094963
1523256509796,2.714808,2.7983232,-0.78221464
1523256509854,-1.6023097,3.8548799,-2.1997418
1523256509858,4.8778753,-6.0598493,-3.3326669
1523256509873,5.8309875,-12.261489,2.2689738
1523256509912,-7.0677457,6.9340124,-1.2788968
1523256509928,-8.904182,1.4681964,3.133544
1523256509961,-4.7981167,-5.030244,1.6833453
1523256509978,0.5638964,-4.7325153,2.6056275
1523256510014,1.4382956,-2.1038237,2.1222212
1523256510054,-0.5612134,2.0097156,1.983205
1523256510063,-0.46338046,2.3738837,2.172702
1523256510109,0.12862134,0.46409225,1.2644663
1523256510116,-0.7216877,0.18785095,0.84996295
1523256510133,-0.6434704,0.74096775,1.500743
1523256510156,-0.8401822,1.4661045,1.1233966
1523256510181,-0.85575664,1.0033054,0.8732474
1523256510219,-0.7843236,0.28831768,0.86593443
1523256510240,-1.198565,0.11063194,0.6758172
1523256510262,-0.8944747,0.22002792,1.2050465
1523256510268,-0.42466307,0.1836977,1.3125966
1523256510363,-0.1371193,0.12265015,1.2264129
1523256510388,0.06661987,0.58150196,1.7273616
1523256510403,0.31760478,0.21833706,1.4735928
1523256510414,0.30393553,-0.24427986,0.99895203
1523256510420,-0.025087118,-0.13851166,0.46983403
1523256510441,-0.2212646,-0.2828684,0.4244398
1523256510490,-0.068392634,-0.68927765,0.6574358
1523256510494,0.97131014,-1.3303862,1.2144413
1523256510528,2.2587948,-0.8841648,1.1091222
1523256510552,3.233926,-0.5925751,-0.3811676
1523256510568,2.642055,-0.66006565,-0.8262988
1523256510587,0.69890285,-0.7601509,-1.3032653
1523256510614,-2.196549,-0.33471298,-1.8221998
1523256510640,-2.6344366,-0.953228,-2.1331456
1523256510670,-4.292116,-1.9413452,-4.8271694
1523256510687,-4.6334214,-3.4243536,-4.464028
1523256510710,-0.9750366,-2.548913,-1.3973613
1523256510738,1.8784912,-1.8532028,-1.3688738
1523256510770,1.5369024,0.65068436,-1.6411667
1523256510798,-0.53780794,1.0905018,0.40178585
1523256510836,-0.6806822,0.9657192,0.7673228
1523256510853,1.2433888,0.7938347,0.66845465
1523256510870,1.0775089,0.66313744,0.42672408
1523256510895,-0.62140733,1.9510503,-0.64277864
1523256510921,-0.31882232,2.3182101,-0.059785366
1523256510956,0.8090818,1.3655157,-0.03882885
1523256510984,1.2240233,2.5051231,-0.025906563
1523256511002,1.5677513,2.4498997,0.14743781
1523256511027,2.2125556,2.4684792,0.23304725
1523256511054,1.9591393,3.1270041,-0.3429811
1523256511087,1.7153358,3.1713924,-0.5543728
1523256511110,1.5323889,0.6363144,-0.8296366
1523256511131,0.93385506,-2.981286,-0.19040036
1523256511159,0.7379687,-6.268195,-2.4456449
1523256511187,1.9731605,0.8887062,-2.117662
1523256511215,-2.794498,2.9672852,-0.05623746
1523256511243,-11.075275,-6.2779007,1.5601101
1523256511260,-11.822754,-10.616802,2.7985353
1523256511282,2.0423992,-2.063301,-1.824033
1523256511307,1.7128773,5.029786,4.562853
1523256511322,-2.289308,6.4496217,6.6884623
1523256511349,-4.186397,-0.5046549,2.7708821
1523256511394,2.1683536,-2.7937365,3.502171
1523256511402,1.4992607,-0.9773197,3.714388
1523256511429,-2.0158348,2.2519193,2.348238
1523256511455,1.0162184,0.27156067,1.9048043
1523256511470,2.9823606,-0.81794643,1.6169188
1523256511501,3.1723552,-0.964489,1.8233824
1523256511524,2.8383555,0.026659012,1.4373353
1523256511549,3.3270068,0.0294981,0.2886685
1523256511567,2.5229104,0.1681652,0.1960963
1523256511586,0.926002,0.18809891,-0.6961627
1523256511610,0.4819684,-0.060768127,-0.86990356
1523256511630,0.009203196,0.6681938,0.19378126
1523256511649,-0.27717066,0.77417946,-0.7743048
1523256511711,1.3009803,-1.4129143,-1.228976
1523256511721,1.5619817,-2.9058008,-0.8905866
1523256511744,1.4040883,-3.4157457,-1.0853599
1523256511749,1.3820007,-4.308075,-1.3776103
1523256511798,1.2612147,-5.0372314,-0.17886427
1523256511807,0.5510888,-6.0450735,-1.9139187
1523256511821,-1.225571,-3.842988,-2.5087485
1523256511838,-0.85984325,-3.8108587,1.3593881
1523256511865,2.5762823,-3.5304117,-0.60800594
1523256511896,0.94838405,-4.2770853,-2.7248554
1523256511911,-1.5634549,-4.482109,-2.8703582
1523256511937,-3.1296709,-2.0318384,-0.59108424
1523256511976,2.4780023,0.285779,0.14425302
1523256511996,2.3681011,2.1636615,0.16359395
1523256512017,0.74449253,4.8830867,1.8435345
1523256512044,1.0900478,5.7564645,0.75454587
1523256512069,-0.51683545,6.5353403,-0.18391347
1523256512106,-2.0599153,6.9546914,-1.4980283
1523256512130,-1.6229008,7.414826,-0.84234846
1523256512148,2.4924877,6.5652866,-1.3744521
1523256512195,1.9063749,4.697051,-1.5341401
1523256512200,1.5871935,4.449276,-0.040775537
1523256512223,-4.986154,9.075666,0.6118636
1523256512245,0.8144765,-3.7266173,-0.15980124
1523256512257,4.0455565,-11.445335,2.7543023
1523256512283,4.0248966,-9.266341,0.8196008
1523256512314,-6.031393,6.389626,0.13431025
1523256512339,-7.181444,0.59576225,1.3039876
1523256512365,-1.4048402,-7.7044744,1.8258111
1523256512389,2.8722441,-3.627862,0.9156945
1523256512415,1.6598723,2.5196543,1.8724629
1523256512445,-0.26657033,2.6007566,1.5688744
1523256512470,-0.10956025,1.6605344,0.57970977
1523256512497,-0.32965398,1.8436613,0.11286095
1523256512523,-1.4885786,1.8533235,0.057643622
1523256512549,-1.1852156,1.4233303,0.003962457
