timestamp,acc_x,acc_y,acc_z
1523423884016,0.83378077,-12.035652,-9.32362
1523423884040,1.0839748,2.1470003,-1.4915876
1523423884065,-7.109582,-19.6133,-0.97623575
1523423884089,-1.555034,-14.645331,-4.6004586
1523423884114,-5.1547165,-1.2844892,-6.7971387
1523423884143,-2.6396074,-5.036802,5.1277814
1523423884156,0.78170687,-12.889784,4.175488
1523423884181,8.859743,-16.476297,-0.077811554
1523423884207,4.3807907,-8.350976,-1.4425066
1523423884232,-0.33997664,-4.8500543,1.003769
1523423884256,-1.3215994,-5.6239796,0.32561144
1523423884282,-1.6950948,-6.787562,-0.10235212
1523423884306,-2.2547395,-9.19134,-0.1364695
1523423884328,-0.9540894,-9.296086,0.6344634
1523423884353,0.96306765,-10.382456,-1.6286557
1523423884381,3.0639796,-9.126697,-0.5291186
1523423935065,5.397728,-12.02428,0.9295488
1523423935085,11.781867,-10.641029,1.6053122
1523423935156,6.6367273,-9.601946,-1.0720038
1523423935191,1.0420763,-3.70802,6.7851677
1523423935197,0.45429978,-3.9228995,8.770559
1523423935200,0.19393034,-4.8985367,7.8769236
1523423935226,-0.6751649,-4.0001125,6.2105594
1523423935239,0.2885013,-3.6260185,6.7504516
1523423935258,-1.7196354,-2.516306,11.723807
1523423935263,-4.449025,-4.657321,5.153519
1523423935269,-1.5879543,-0.7811083,7.880515
1523423935275,0.85891986,-0.033518825,7.211934
1523423935296,0.17657238,0.9947908,8.21271
1523423935342,-2.6036944,4.0581717,7.550115
1523423935347,-0.5482722,2.6449943,6.6882024
1523423935373,-2.059612,-0.52492875,11.203069
1523423935398,-4.3287168,1.6699557,10.575788
1523423935421,-2.4025815,3.120842,8.859743
1523423935459,-1.3910311,4.1461587,6.8402343
1523423935473,0.25797522,1.6274586,7.539341
1523423935498,-1.4969746,0.45908818,12.109274
1523423935526,-0.090381116,1.7836803,10.916363
1523423935549,1.3844471,2.3062148,7.0066314
1523423935575,-0.0053869537,1.6232687,8.251018
1523423935598,1.6017209,2.896984,7.427412
1523423935622,1.4981717,5.133168,6.2129536
1523423935647,-1.8938135,7.482479,10.605715
1523423935671,-0.9923966,7.293337,6.569091
1523423935696,-0.20231004,3.4596214,8.627506
1523423935720,0.2693477,1.9674352,9.791686
1523423935745,-0.3465607,3.0322564,9.337387
1523423935880,1.4772224,3.5476084,10.933721
1523423935890,0.088585466,3.5009215,12.830527
1523423935910,-0.4818331,3.3925838,12.205042
1523423935939,-0.22505496,4.8428717,9.129091
1523423935995,-0.6135142,5.09546,8.22109
1523423936020,-0.3238158,3.1848867,10.426748
1523423936036,-0.70509243,3.6122518,9.750386
1523423936049,-0.60932434,3.376423,8.286931
1523423936053,-1.0498575,3.3572693,7.229292
1523423936063,-0.38726214,3.4751837,6.4338183
1523423936075,0.18375498,3.3494883,6.777985
1523423936094,0.2896984,3.5655649,6.904279
1523423936120,-0.31902736,3.9600096,7.137714
1523423936137,-0.8242039,4.0282445,8.848969
1523423936163,-0.14963761,3.651756,9.011775
1523423936189,0.6242881,3.2836475,9.020754
1523423936215,-0.18136078,4.3760023,8.710705
1523423936242,-1.353921,4.8602295,9.838373
1523423936273,-1.335366,3.691859,11.261127
1523423936299,-1.9177556,4.073136,11.568184
1523423936324,-2.8263552,2.6222494,12.8772135
1523423936351,-4.2119994,4.0025067,11.182717
1523423936378,-3.5703533,4.807557,8.587403
1523423936420,-3.0304608,4.855441,10.316016
1523423936429,-2.4941597,4.933253,10.732608
1523423936455,-0.14664486,1.9901801,8.552089
1523423936472,0.47405192,1.5328877,8.021174
1523423936497,-1.0881647,5.2235494,5.4312468
1523423936523,-1.8620903,4.9524064,5.333084
1523423936550,-1.050456,5.134964,7.140108
1523423936577,0.30346507,2.9616275,7.9972324
1523423936604,-0.6410475,6.791153,4.7243586
1523423936630,-1.2228385,5.3863554,4.9105077
1523423936655,-2.4277205,5.975329,7.8469963
1523423936709,-2.0805612,5.7424927,13.248315
1523423936714,1.9243397,4.1425676,10.381857
1523423936729,-1.2802993,5.351041,9.312846
1523423936754,-0.11492168,1.4562732,13.300987
1523423936780,2.2816741,5.41748,10.943896
1523423936796,2.4588451,4.223372,9.270947
1523423936821,1.4341269,2.2990322,10.867282
1523423936846,0.9816227,3.1124623,12.818556
1523423936871,1.4454993,2.4594438,10.088568
1523423936896,0.8487445,4.5166616,9.08001
1523423936926,-0.878672,3.2782607,8.890868
1523423937069,-1.0115502,2.585738,8.974067
1523423937074,-0.025139118,1.7124528,7.928399
1523423937079,0.42437226,2.8975825,7.920019
1523423937085,0.04070143,2.9526494,6.9090676
1523423937089,-0.10295067,2.9634233,7.973889
1523423937093,0.22804771,2.7012582,8.061875
1523423937120,0.32561144,3.2770636,8.471284
1523423937184,-0.36990416,2.9753942,9.201516
1523423937187,-0.6853402,3.9773676,9.101558
1523423937212,-0.7799112,6.1076083,9.063849
1523423937253,-0.59376204,4.743512,8.686164
1523423937256,-1.0749966,5.7257333,9.375095
1523423937300,-2.2828712,2.5031378,11.9614315
1523423937308,-2.6222494,2.4235306,14.111424
1523423937369,-1.5574282,3.328539,8.107366
1523423937410,-1.2970588,2.5731683,9.433155
1523423937415,-1.2515689,2.2260091,11.523891
1523423937482,0.7110779,2.9454668,6.2207346
1523423937532,0.64703304,3.6469676,5.092467
1523423937539,0.30107087,3.9905357,7.213131
1523423937608,0.9768343,4.747702,7.3472066
1523423937613,0.93373865,3.544017,6.2129536
1523423937632,0.048482586,3.4404678,9.0315275
1523423937680,-0.095768064,4.0222588,11.976396
1523423937692,0.2873042,4.2874165,11.428123
1523423937696,1.0749966,3.5996823,10.50037
1523423937736,0.9564836,5.1523223,10.959458
1523423937740,1.0594343,2.8616695,11.911154
1523423937784,0.8834604,2.1769278,13.522451
1523423937787,1.002572,4.249708,11.286267
1523423937848,0.8475474,4.192846,8.404845
1523423937854,1.4718355,3.2064347,8.500613
1523423937882,1.6232687,2.0470424,9.686341
1523423937897,0.6075287,2.4774003,9.365519
1523423937968,-0.6757634,2.6437972,7.826047
1523423937972,-0.7469909,2.280477,6.845621
1523423937986,-0.27353755,3.2321723,7.067683
1523423938034,0.18016368,3.329736,5.8262897
1523423938039,0.15981296,3.5260606,5.7059813
1523423938084,-0.142455,3.1920695,8.535329
1523423938092,-0.5566519,2.6473885,11.434708
1523423938115,0.08559271,3.4925418,10.724827
1523423938141,0.030526072,2.6437972,10.282497
1523423938183,-0.01616086,4.2957964,11.662156
1523423938207,-0.9876082,3.7822402,11.662755
1523423938248,-0.41599256,6.3566055,9.246407
1523423938252,-1.6053122,5.9148755,10.064626
1523423938274,-2.3708582,2.6629508,12.403162
1523423938285,-1.8836381,3.304597,11.052234
1523423938310,-1.5304934,5.357625,9.882666
1523423938350,-0.54767364,4.4460325,9.317036
1523423938381,0.39085343,2.1894975,7.666234
1523423938388,0.93373865,1.875857,6.3524156
1523423938424,0.62847793,4.2000284,7.7973166
1523423938454,-0.18974048,4.26946,7.562086
1523423938462,-0.05925649,3.7217865,6.023213
1523423938504,0.22026655,3.933075,5.659294
1523423938511,-0.51834464,4.6381674,7.6608467
1523423938549,-1.3988123,4.244321,10.403405
1523423938588,0.521936,3.8989575,9.074024
1523423938592,0.21308395,4.787805,7.2634096
1523423938643,-0.86011696,5.216367,11.542446
1523423938652,-0.17178397,5.6509147,11.078569
1523423938692,-0.50996494,3.6493618,11.650186
1523423938732,0.29149407,1.7950528,12.410943
1523423938810,0.38965634,4.003105,11.389217
1523423938857,0.25318682,5.1355624,9.164406
