timestamp,lin_acc_x,lin_acc_y,lin_acc_z
1523423883344,9.183796,-6.2942696,4.0445633
1523423883382,0.7639284,5.952125,-0.9121061
1523423883395,-3.2397304,5.05591,-0.6843237
1523423883421,-1.0400026,0.633831,0.31858695
1523423883444,-0.66766614,0.42273426,0.22558224
1523423883469,-1.256711,0.46709728,-2.264486
1523423883493,0.26090485,-0.75847816,-3.0484056
1523423883517,5.4079657,1.1884995,3.1960306
1523423883542,2.9288936,-2.5071926,-1.4456855
1523423883568,1.6455133,-3.26725,0.8696269
1523423883593,3.6255124,-1.6046515,0.71922904
1523423883617,0.93054414,-1.4156208,2.565425
1523423883643,-0.09221172,-4.0402975,-2.661304
1523423883679,-10.5367565,-5.1900997,0.91805243
1523423883704,-3.0525508,-7.137388,-0.34319997
1523423883720,-1.6113231,-9.813339,-1.648471
1523423883745,0.2547649,-6.3145103,-1.160594
1523423883768,2.909947,-3.098381,-0.9487729
1523423883793,1.7721095,1.3823662,1.6287128
1523423883818,0.28178895,4.733191,1.8834497
1523423883844,-2.1901228,7.139867,0.34265026
1523423883868,-2.232365,9.4272995,0.029907202
1523423883898,-0.5527137,12.252718,-0.23755439
1523423883920,0.6749165,11.602079,-1.253587
1523423883944,2.9192483,8.761722,-3.7063823
1523423883980,8.059582,-4.3428345,0.28592253
1523423883994,0.5549984,-11.816962,-10.00287
1523423884018,-2.216055,-3.8384943,-4.8879128
1523423884041,-2.303491,9.963705,3.3658366
1523423884066,-8.650585,-10.709511,2.834045
1523423884091,-2.2375531,-5.133502,-2.3136172
1523423884115,-4.9932446,8.044697,-3.7787611
1523423884148,-1.7323817,4.5064607,7.195015
1523423884159,1.4712174,-3.1933737,5.4695477
1523423884184,7.9351735,-6.733096,0.5431693
1523423884209,2.6031666,1.2606802,-0.65099406
1523423884233,-2.0392013,4.7848496,1.6758167
1523423884268,-2.5257342,4.095503,0.82771873
1523423884284,-2.3893712,2.9840598,0.34906742
1523423884308,-2.3131866,0.60698986,0.26315117
1523423884332,-0.6819217,0.50387764,0.87322485
1523423884357,1.0580245,-0.5818491,-1.2977899
1523423884383,2.605862,0.6546707,0.0050908923
1523423935076,4.112512,-2.308466,1.2782419
1523423935090,10.456136,-1.1165075,-0.31726277
1523423935145,5.310996,-0.07742405,-2.9945788
1523423935195,0.5398356,5.3387394,3.0335965
1523423935199,0.023903668,4.6420918,4.0138707
1523423935201,-0.23341297,3.6331692,3.0605183
1523423935228,-1.0328493,3.5544,-0.032179356
1523423935244,-0.06928879,3.9056664,0.48019743
1523423935260,-1.7490703,4.542034,4.9157715
1523423935264,-4.4126167,1.7199025,-2.296318
1523423935272,-1.1268802,4.8547664,-0.1316452
1523423935277,1.7304091,5.166079,-1.0569887
1523423935297,1.3315594,5.8944874,-0.2033081
1523423935343,-1.6075509,8.5371895,-1.1168609
1523423935354,0.22958666,7.1110444,-2.0077577
1523423935375,-1.3480208,4.2851806,2.6867971
1523423935399,-3.269544,6.5417066,2.130991
1523423935422,-1.3523709,7.541695,0.16931725
1523423935461,-0.92042965,8.167167,-2.0917544
1523423935477,0.44926038,5.615081,-1.4179277
1523423935502,-1.0633115,4.53628,3.2009163
1523423935528,0.31025976,5.8065457,1.9817991
1523423935551,1.5918384,6.1820183,-1.999229
1523423935577,-0.041065585,5.060096,-0.93360806
1523423935601,1.2191961,5.9600635,-1.8807354
1523423935624,0.6658538,8.064574,-3.1082315
1523423935649,-2.7927098,10.23233,1.2355127
1523423935673,-2.1171207,9.84493,-2.832758
1523423935698,-1.3789583,6.0474343,-0.7580738
1523423935722,-0.8827528,4.586328,0.41168308
1523423935747,-1.4808478,5.510914,-0.08280659
1523423935882,0.2978028,5.3251057,1.3618946
1523423935894,-1.0762584,5.066153,3.2199306
1523423935915,-1.682468,4.9127903,2.5916224
1523423935947,-1.5794379,6.2290072,-0.48416328
1523423936010,-1.9481419,6.299792,-1.419384
1523423936022,-1.5211062,4.298603,0.75738907
1523423936040,-1.7947437,4.638825,0.058678627
1523423936050,-1.6388068,4.3612957,-1.4156752
1523423936054,-2.0035095,4.3114367,-2.484126
1523423936064,-1.3398987,4.3975573,-3.2827706
1523423936076,-0.73598266,4.228726,-2.9457698
1523423936097,-0.5766884,4.413673,-2.8271375
1523423936121,-1.0938052,4.6886287,-2.611092
1523423936140,-1.5085475,4.644435,-0.91434765
1523423936164,-0.7113855,4.0982885,-0.76858425
1523423936191,0.108145,3.657946,-0.7651491
1523423936216,-0.5368153,4.630446,-1.0861979
1523423936243,-1.429894,4.791632,0.03225708
1523423936275,-1.0744106,3.1451232,1.4732075
1523423936301,-1.4993343,3.4395986,1.7909689
1523423936326,-2.1784527,1.9298191,3.11652
1523423936353,-3.088541,2.8705523,1.5066175
1523423936380,-2.028852,3.2454433,-0.97052383
1523423936422,-1.3161323,3.1289563,0.815979
1523423936432,-0.80042624,3.128566,1.2434158
1523423936457,1.6037952,-0.023789525,-0.8845568
1523423936474,2.332961,-0.5514438,-1.3793783
1523423936499,1.0291449,3.0636883,-3.8973322
1523423936525,0.4069395,2.7744603,-3.955535
1523423936552,1.2400236,2.912776,-2.1327534
1523423936579,2.4801285,0.70047784,-1.2936087
1523423936605,1.3117923,4.5142994,-4.612276
1523423936631,0.44528353,3.1940289,-4.501265
1523423936661,-0.96906674,3.772895,-1.5971556
1523423936711,-0.70732784,3.5058067,3.799407
1523423936716,2.8507051,2.006648,0.85557365
1523423936733,-0.8448378,3.3070824,-0.26854134
1523423936756,0.10498416,-0.40983355,3.6760368
1523423936782,2.1376216,3.8910751,1.2578382
1523423936798,2.104103,2.8320231,-0.43001652
1523423936823,0.9949506,0.9928299,1.157938
1523423936847,0.80302113,1.6767292,3.1192179
1523423936872,1.4451778,0.8234502,0.419343
1523423936898,0.9496186,2.8186147,-0.57798386
1523423936928,-0.68437165,1.7343774,-0.7915411
1523423937070,-0.83411735,1.2062392,-0.7334509
1523423937076,0.043444224,0.32908404,-1.7799463
1523423937081,0.39710376,1.3398384,-1.7620821
1523423937086,-0.09016839,1.2954103,-2.755653
1523423937090,-0.2927857,1.2270226,-1.6759439
1523423937095,0.047296375,0.8230529,-1.5615368
1523423937122,0.14599122,1.284597,-1.1291437
1523423937186,-0.24258828,0.66303706,-0.3277645
1523423937188,-0.41263276,1.5149148,-0.38698006
1523423937214,-0.44499654,3.4753668,-0.37699413
1523423937254,-0.38982803,2.1109443,-0.7583256
1523423937275,-0.8387784,3.0877411,-0.06712818
1523423937302,-1.86294,-0.06568217,2.506528
1523423937310,-2.114135,-0.05666566,4.637205
1523423937371,-1.0993252,0.8218944,-1.362443
1523423937413,-0.8337055,0.107216835,-0.047076225
1523423937418,-0.75591445,-0.21411753,2.0386133
1523423937484,1.199091,0.49685144,-3.2627525
1523423937534,0.9577944,1.2116411,-4.4019
1523423937540,0.5735494,1.4871442,-2.2646942
1523423937610,1.2267789,2.2144,-2.1232896
1523423937630,1.1719339,0.96395016,-3.2452126
1523423937634,0.4027006,0.67870116,-0.3715334
1523423937682,0.3816047,1.0666955,2.6379185
1523423937693,0.70762694,1.2739143,2.1054354
1523423937697,1.3433877,0.60999393,1.1644115
1523423937737,1.1466882,2.144214,1.6274977
1523423937743,1.2428865,-0.17503095,2.5883226
1523423937785,1.067299,-0.9039538,4.214135
1523423937798,1.1028938,1.1226692,1.9920778
1523423937851,0.81178564,1.087374,-0.8970442
1523423937855,1.3341423,0.24274468,-0.8464699
1523423937884,1.486802,-0.77409124,0.2952299
1523423937899,0.5698599,-0.28581357,-0.043712616
1523423937969,-0.63804716,-0.07550573,-1.5959682
1523423937984,-0.7050722,-0.42985678,-2.5789595
1523423937987,-0.23369938,0.48372364,-2.3458624
1523423938036,0.2275418,0.50933456,-3.5659137
1523423938048,0.26890227,0.5530703,-3.638526
1523423938086,0.14835255,0.014205217,-0.7375889
1523423938093,-0.09377733,-0.79611135,2.2641869
1523423938116,0.45811117,-0.091912985,1.6043396
1523423938142,0.30039763,-0.98438287,1.1756935
1523423938197,0.29573417,0.6010227,2.5835133
1523423938216,-0.58165216,-0.1563549,2.6909628
1523423938250,0.076315016,2.219151,0.36893559
1523423938254,-1.0924555,1.7668676,1.1932449
1523423938275,-1.7723625,-1.4513552,3.5214577
1523423938286,-1.1621888,-0.8963852,2.2203798
1523423938311,-0.7716885,1.1710124,1.0471191
1523423938352,0.108906806,0.41389132,0.40181732
1523423938386,0.91770005,-1.6570075,-1.3391657
1523423938389,1.4502172,-1.9486133,-2.6629634
1523423938425,1.2368859,0.24564981,-1.1560688
1523423938459,0.47010148,0.16544914,-1.3200359
1523423938464,0.5670766,-0.39511442,-2.855369
1523423938505,0.7923926,-0.20919418,-3.2111435
1523423938514,0.072936654,0.3110962,-1.1196566
1523423938551,-0.753737,-0.29787922,1.7360706
1523423938589,1.1774219,-0.76901174,0.47455978
1523423938598,0.8425585,0.02280283,-1.284625
1523423938644,-0.20117593,0.37526608,3.0395098
1523423938655,0.47580975,0.85062504,2.5516577
1523423938694,0.11228305,-0.98989797,3.032734
1523423938737,0.89985555,-2.6692717,3.7005987
1523423938811,0.99034667,-0.36490345,2.6296473
1523423938859,0.75179756,0.83076763,0.36721802
