timestamp,acc_x,acc_y,acc_z
1523277834355,0.9516952,4.177882,8.356362
1523277834398,0.81522566,4.2700586,7.9367785
1523277834423,0.7715315,5.1050367,7.4465656
1523277834464,0.8218097,4.9679685,7.5944076
1523277834469,0.8002619,4.494515,7.9475527
1523277834491,1.1815386,4.5352163,7.9625163
1523277834524,0.9636662,4.789002,7.961918
1523277834529,0.7637503,4.8733974,8.061875
1523277834532,1.18094,5.0679264,8.308478
1523277834565,1.3413515,5.4019175,8.890868
1523277834569,1.5777789,5.2474914,9.411607
1523277834598,1.6023195,4.6680946,9.791088
1523277834626,1.763928,4.150947,9.714474
1523277834660,1.3652935,5.2235494,8.943541
1523277834664,2.1529858,5.843049,8.905831
1523277834695,2.554613,5.283405,9.710283
1523277834732,2.8580782,4.084508,10.4010105
1523277834762,2.4821887,3.5194764,10.313622
1523277834767,2.285864,3.857059,9.229049
1523277834796,2.3971944,4.583101,8.788516
1523277834825,2.5306711,4.329315,8.854357
1523277834857,2.0416555,3.9336734,8.412027
1523277834864,1.5891514,4.2221746,7.772177
1523277834892,1.8836381,4.4394484,7.602189
1523277834922,2.3828292,4.996699,7.076063
1523277834959,1.9177556,4.5543704,6.965331
1523277834967,1.3210008,3.9707835,7.4884644
1523277835000,1.7914615,4.131195,8.314464
1523277835040,2.1547816,4.5938745,8.648455
1523277835046,1.970428,4.4286747,8.289325
1523277835076,1.3221979,3.891775,8.379706
1523277835105,1.4802152,3.7301662,9.078215
1523277835138,2.1080947,3.78643,9.384073
1523277835142,2.4277205,3.9947255,8.756194
1523277835174,2.19668,4.71538,7.593809
1523277835207,1.5658079,4.6154222,7.7230964
1523277835237,1.8417397,3.7696705,8.56825
1523277835243,1.9099745,3.5021186,7.9307933
1523277835288,1.42455,4.4633904,7.1604586
1523277835292,0.8523358,5.7365074,7.3885064
1523277835321,1.0726024,5.579687,8.922591
1523277835356,1.6927006,4.914099,9.799467
1523277835387,1.7782934,4.6662993,9.627684
1523277835393,0.89184016,5.1301756,9.408015
1523277835421,0.65062433,4.71957,9.515755
1523277835468,0.97503865,3.7780502,9.854534
1523277835476,1.9273324,3.5924997,10.231023
1523277835516,2.2170308,4.0940847,9.500193
1523277835526,1.4191631,4.235343,8.613739
1523277835565,0.830788,3.6583402,8.628703
1523277835572,0.6793547,3.38181,8.9758625
1523277835613,1.0193313,3.9043443,10.163386
1523277835667,0.47046062,3.3446999,9.693524
1523277835673,0.37948096,3.4374752,9.838972
1523277835720,1.0630256,3.684078,9.772532
1523277835724,0.9900024,3.86484,9.55885
1523277835774,1.0522517,3.918111,8.847773
1523277835783,0.7104794,4.0037036,8.519168
1523277835826,0.6937199,3.9827545,8.642469
1523277835839,0.78050977,4.156334,8.936956
1523277835892,1.0468647,4.7548847,8.954913
1523277835900,1.2593501,4.7483006,8.728063
1523277835905,1.0372878,4.3754034,8.132504
1523277835953,0.85413146,4.648941,8.236652
1523277835961,0.93254155,4.8739963,8.421006
1523277836005,1.3982137,4.59986,8.263587
1523277836013,1.5514427,4.8099513,8.153454
1523277836061,1.4305356,4.7429137,8.843582
1523277836067,0.9223662,4.486734,9.077616
1523277836077,1.0181342,4.4220905,8.678981
1523277836145,1.42455,5.849633,6.2883706
1523277836150,2.3930047,4.1659107,8.610147
1523277836210,2.0644004,4.3676224,8.05589
1523277836214,1.7154455,4.268862,7.9966335
1523277836221,2.0847511,4.5154643,8.544308
1523277836269,2.0003555,4.5112743,9.470264
1523277836277,2.2026656,4.384382,9.15423
1523277836328,2.3451207,4.474763,8.710705
1523277836335,2.3451207,4.678869,8.909423
1523277836340,2.4349031,4.71119,8.714295
1523277836391,2.617461,4.7243586,8.564658
1523277836400,2.2026656,4.607043,8.109161
1523277836429,2.0368671,4.8560395,7.872135
1523277836479,2.2254105,4.8105497,8.100183
1523277836487,2.52289,4.5340195,8.401254
1523277836495,2.4827871,4.248511,8.301894
1523277836542,2.4396915,4.099472,8.030751
1523277836547,2.8814218,4.6058455,7.691373
1523277836554,3.064578,4.747702,7.7129207
1523277836604,3.007716,4.4262805,8.163031
1523277836613,2.8712463,4.2305546,8.6257105
1523277836665,2.6683378,4.3317094,9.00579
1523277836689,2.7156234,4.529231,8.972271
1523277836754,2.6036944,4.720767,9.263166
1523277836760,2.7401638,4.5795093,9.201516
1523277836765,1.666963,4.4280763,9.027337
1523277836809,1.7615339,5.2660465,8.429385
1523277836820,2.441487,5.3408656,7.837419
1523277836827,2.2637177,5.129577,7.7943234
1523277836870,1.4873978,4.823718,8.694544
1523277836877,2.2337902,4.766257,9.376891
1523277836881,2.0512323,5.0302176,9.457097
1523277836931,1.42455,4.4885297,9.276933
1523277836953,1.7298107,3.9414546,9.077017
1523277837011,2.3050177,4.706402,9.141661
1523277837018,2.5929205,4.7979803,8.310274
1523277837026,2.0242975,4.650737,8.119935
1523277837086,1.7381904,4.3688197,8.191761
1523277837090,2.0362685,4.4196963,8.357559
1523277837094,2.4426842,4.4777555,8.722675
1523277837142,2.1027076,4.2395325,8.599973
1523277837153,1.6837224,3.7457285,8.336611
1523277837202,1.821389,3.6942532,8.350377
1523277837207,1.9788077,3.8259344,7.9541364
1523277837230,1.6609775,4.243124,7.2909427
1523277837292,0.6099229,4.322731,7.49026
1523277837298,0.022146367,4.107253,8.294712
1523277837305,0.22685061,4.0773253,9.111135
1523277837348,0.90500826,4.390966,9.696517
1523277837355,0.7667431,4.501099,9.901221
1523277837361,0.362123,3.858256,9.955689
1523277837421,0.25617957,3.7792473,10.152613
1523277837425,0.75836337,3.6792896,10.291476
1523277837456,0.7781156,3.7415388,10.060435
1523277837462,0.5722142,4.2904096,9.796474
1523277837514,1.115698,4.1282024,10.198102
1523277837523,1.6448165,3.3225534,10.336966
1523277837571,1.8770541,2.712032,9.985617
1523277837575,1.8632874,2.7641058,9.864111
1523277837625,2.2541409,2.7970262,9.297284
1523277837634,2.0979192,2.9269116,8.722076
1523277837680,1.6531962,2.9724014,8.453327
1523277837689,1.857302,3.3123782,8.342596
1523277837697,2.011728,3.2752678,8.449138
1523277837744,1.9255368,2.8191724,8.844181
1523277837768,2.202067,2.8491,9.531916
1523277837829,2.2996306,3.2662897,9.178771
1523277837836,2.2188265,3.739743,8.801085
1523277837839,2.8311436,4.3023806,8.209119
1523277837889,2.5025394,4.2700586,7.9062524
1523277837901,0.5021838,4.76506,6.5445504
1523277837906,1.1288661,4.2024226,7.041946
1523277837976,1.3964181,4.9601874,7.2993226
1523277837983,1.4706384,5.3396683,7.81228
1523277837988,1.7244238,5.5401826,8.049306
1523277838035,2.272696,6.5511346,7.6614456
1523277838058,2.112883,6.577471,8.91062
1523277838071,2.7647045,6.4709287,10.770316
1523277838126,2.6246436,5.7137623,9.622895
1523277838134,1.6286557,4.9721584,9.735423
1523277838139,1.4622587,4.326921,10.482413
1523277838195,2.369661,3.7391446,10.733206
1523277838204,3.309984,2.8814218,11.28088
1523277838213,2.557606,3.5458126,9.553463
1523277838265,0.64942724,3.6631286,9.176376
1523277838273,0.5859809,2.9454668,9.751583
1523277838280,1.8022354,3.1693244,9.8437605
1523277838327,2.2732944,3.702633,8.632893
1523277838347,1.5598224,3.8971617,8.085219
1523277838404,0.9235633,3.052607,8.946533
1523277838411,0.8499416,3.2968156,9.508572
1523277838418,1.804031,3.365649,7.057508
1523277838467,1.3359646,3.6541502,7.0461354
1523277838474,1.2958617,2.2661119,7.426215
1523277838480,1.8920178,3.264494,7.527969
1523277838525,1.5370775,4.7483006,8.44375
1523277838532,1.0803835,4.4759603,9.256582
1523277838581,0.94451255,3.6122518,9.628283
1523277838589,2.441487,3.1142578,10.397419
1523277838663,1.8896236,4.347272,10.424355
1523277838674,2.441487,3.4440591,10.973824
1523277838680,2.0691888,2.2146366,9.820416
1523277838686,1.1665748,2.0254946,9.375694
1523277838729,1.5460558,2.4528596,10.584765
1523277838737,2.2122424,2.046444,10.380061
1523277838785,1.9806033,2.333748,8.693346
1523277838791,1.9135658,2.372654,8.904634
1523277838798,2.0207062,3.550601,8.554482
1523277838848,1.6609775,3.4805708,9.464878
1523277838868,1.3443443,2.597709,10.165182
1523277838924,1.1168951,3.0933087,8.264784
1523277838932,1.0666169,3.5230677,7.4465656
1523277838939,0.60932434,3.54282,7.1059904
1523277838987,0.64942724,3.3734303,6.7546415
1523277838994,1.2737153,3.8283286,6.9006877
1523277839046,1.3724761,4.5322237,7.630321
1523277839051,1.2174516,4.435259,8.938752
1523277839101,0.7356185,3.5009215,9.946711
1523277839108,1.1204864,3.9223008,10.730812
1523277839112,1.7052702,4.8763905,9.667188
1523277839186,2.1392193,4.220978,10.322002
1523277839192,1.4431051,3.8774097,10.796653
1523277839201,0.29987377,3.8133647,9.946711
1523277839265,-0.61291564,3.3877954,10.210671
1523277839272,0.9247604,3.196858,9.076419
1523277839277,0.16280572,3.4763808,9.370906
1523277839326,0.46686932,3.4638114,10.414778
1523277839332,-0.1921347,3.3584664,11.555016
1523277839341,0.095768064,3.05141,10.032902
1523277839389,0.3465607,3.4997244,8.659827
1523277839404,0.9391256,4.137779,8.690952
1523277839456,0.7086837,3.4231098,8.810662
1523277839462,-0.47405192,2.4666264,8.347982
1523277839469,-0.50038815,3.0903158,7.952341
1523277839518,0.046686932,3.6649241,7.7865424
1523277839525,0.7793127,3.3482912,8.685565
1523277839575,0.76075757,3.3782187,9.296685
1523277839583,1.3533225,3.1783028,9.864111
1523277839626,1.0815806,2.7246015,11.248558
1523277839633,1.8734628,1.8650831,10.521319
1523277839679,0.95947635,3.0400376,9.481039
1523277839702,1.7812861,3.5901055,9.543886
1523277839717,2.6030958,2.8508956,10.978612
1523277839764,2.4809916,2.3648727,10.879252
1523277839768,2.3361423,2.3708582,9.449316
1523277839775,2.130241,2.7700913,9.270947
1523277839820,1.7489643,3.0921116,9.255385
1523277839829,1.6298528,4.0282445,9.494206
1523277839877,2.0165164,3.5859156,8.692748
1523277839883,1.335366,3.107674,7.093421
1523277839933,-0.008978256,3.164536,6.4619503
1523277839941,0.40880993,4.2305546,7.5441294
1523277839959,0.87448215,3.5823243,7.32506
1523277840062,1.0408791,4.049194,7.467515
1523277840071,0.66618663,3.994127,8.017583
1523277840077,0.51595044,4.5022964,8.77834
1523277840082,0.5626374,5.2277393,8.942344
1523277840187,1.5640123,5.205593,9.815628
1523277840192,2.8072014,4.4017396,10.748769
1523277840199,1.2240356,3.8175547,10.385448
1523277840203,0.15622166,5.023035,9.941922
1523277840211,0.34237084,4.915296,10.400413
1523277840215,0.5907693,4.4621935,10.299257
1523277840289,-0.2705448,4.4681787,9.106346
1523277840303,-1.5634137,4.7925935,9.088988
1523277840362,-1.287482,4.9583917,9.264962
1523277840368,1.3718776,5.0451818,9.627684
1523277840418,0.7763199,4.821324,9.11712
1523277840428,-0.5847838,4.2754455,7.566276
1523277840432,-0.6147113,4.4196963,7.8829093
1523277840471,-0.17896658,3.3800142,6.8581905
1523277840543,-0.6967127,3.481768,6.5684924
1523277840547,-1.1402385,3.442862,6.494272
1523277840551,-0.9139865,3.8642416,7.5207863
