timestamp,gyro_x,gyro_y,gyro_z
1523277832203,0.006924219,-0.0026631611,-0.021837922
1523277832353,0.41518682,0.08894958,-1.798699
1523277832378,0.2974751,0.82344943,-1.7606158
1523277832405,0.16618125,0.15126756,-1.6626115
1523277832429,0.10546118,0.0644485,-1.2713932
1523277832454,0.33182988,-1.0215886,-0.793622
1523277832479,0.59574914,-0.68656296,-0.54648066
1523277832504,0.45859635,-0.23062976,-0.44235107
1523277832538,0.32037827,-0.15286545,-0.4426174
1523277832557,-0.16964336,0.23276028,-0.34248254
1523277832583,-0.30972564,0.49375007,-0.45167214
1523277832609,-0.103863284,0.25832662,-0.71106404
1523277832640,0.07882957,0.13102753,-0.7888283
1523277832664,0.056459017,0.28336033,-0.577107
1523277832912,0.090014845,0.3930826,-0.30999196
1523277832926,0.18668759,0.16777915,-0.19201392
1523277832935,0.40293628,-0.30679616,-0.22184132
1523277832945,0.5448828,-0.41385525,-0.15233281
1523277832958,0.77604514,0.06870956,-0.5187838
1523277832966,0.49348375,-0.0644485,-0.4543353
1523277832982,0.44687843,-0.27856666,-0.39814258
1523277832991,0.49428272,-0.43303,-0.2479403
1523277833011,0.30652985,-0.17417073,-0.01917476
1523277833024,0.51505536,-0.15765914,-0.0037284256
1523277833087,0.67298084,-0.03781689,-0.2444782
1523277833096,0.53130066,0.15073492,-0.25513083
1523277833101,0.7289072,-0.12037488,-0.13129385
1523277833107,0.773382,-0.35100463,-0.082025364
1523277833110,0.17070863,-0.50173956,0.039947417
1523277833117,0.15632756,-0.3653857,0.06924219
1523277833122,0.6514092,0.38296258,0.07803062
1523277833151,0.6924219,0.89588743,0.17390442
1523277833157,0.37736994,-0.111852765,0.14141385
1523277833197,0.01438107,-0.86872315,-0.107858025
1523277833212,-0.18295917,-0.56725335,-0.27217507
1523277833242,-0.22716765,0.25193503,-0.22530343
1523277833247,-0.36485308,0.5342301,0.113983296
1523277833269,-0.2231729,0.4564658,0.09187906
1523277833300,0.05539375,0.8426242,-0.08868326
1523277833332,0.82344943,0.18588865,-0.2727077
1523277833350,0.5438175,-0.012250541,0.048203215
1523277833382,-0.08948222,-0.36005938,-0.027696876
1523277833437,0.57284594,-0.09054748,-0.47244477
1523277833442,1.3409016,0.29827404,-0.41172472
1523277833504,1.9528961,0.31158987,-0.19867182
1523277833527,2.015214,0.36751625,-0.5041364
1523277833537,1.711081,1.1195929,-0.3850931
1523277833589,0.82824314,1.0599382,0.32330775
1523277833602,-0.34887412,0.6562029,0.85727155
1523277833608,-0.8940232,0.5944176,0.57790595
1523277833672,-1.1579424,0.479369,-0.36911413
1523277833684,-0.84688526,0.011185277,-0.6761766
1523277833688,0.44315,-0.5267733,-0.69508505
1523277833741,0.34914044,-0.7888283,-0.56672066
1523277833746,-1.830657,-1.6064188,-0.37044573
1523277833750,-1.7646105,-1.5558188,-0.74009246
1523277833797,-0.68869346,-1.0077401,-0.79442096
1523277833808,0.29534456,-0.60560286,-0.3885552
1523277833875,0.46179214,-0.8942895,-0.19867182
1523277833879,0.06657903,-0.9422264,-0.41571945
1523277833892,0.12623383,-0.6061355,-0.6897587
1523277833899,0.42317632,-0.6045376,-0.5563344
1523277833938,0.75793564,-0.7914915,-0.3009372
1523277833944,0.6764429,-0.7984157,-0.26764768
1523277833978,0.33449304,-0.43356264,-0.25007084
1523277833992,-0.064182185,-0.31478566,-0.15845808
1523277834032,0.03195793,-0.41918156,-0.12863068
1523277834062,0.5523396,-0.25086978,-0.23915187
1523277834101,1.0684602,-0.15126756,0.0314253
1523277834105,1.0357034,-0.21891184,0.17630127
1523277834107,0.55739963,-0.2657835,-0.0034621095
1523277834169,-0.10918961,-0.25033715,-0.37364152
1523277834179,-0.03834952,0.025033714,-0.16884442
1523277834221,0.29640985,0.31638354,0.19520971
1523277834222,0.2130529,0.22050974,0.1555286
1523277834285,-0.19893813,-0.13795175,-0.04447479
1523277834297,-0.38482678,-0.27164245,-0.056459017
1523277834300,-0.46552056,-0.2615224,-0.004261058
1523277834305,-0.50387007,-0.24660872,0.07749799
1523277834349,-0.4511395,-0.19707392,0.1257012
1523277834358,-0.07243799,-0.042077947,-0.06364955
1523277834420,0.26977822,0.09374327,0.10705908
1523277834422,0.14221281,0.055926383,0.10146644
1523277834467,-0.2282329,-0.12623383,-0.047137953
1523277834490,-0.07057377,-0.19121496,-0.11052119
1523277834494,0.41731736,-0.006924219,-0.06524745
1523277834528,0.36671728,0.09640643,-0.11664646
1523277834535,0.14460965,-0.28336033,-0.19361182
1523277834568,-0.1206412,-0.58269966,-0.34887412
1523277834601,-0.18801917,-0.42397526,-0.4745753
1523277834629,0.050866377,-0.21624869,-0.31292143
1523277834663,0.2197108,-0.05752428,-0.049002163
1523277834666,-0.28575718,-0.2790993,-0.14514229
1523277834699,-0.53929013,-0.737163,-0.5294364
1523277834735,-0.60746706,-0.8815063,-0.88496846
1523277834765,-0.05006743,-0.35313517,-0.44847634
1523277834794,0.18295917,-0.0058589545,-0.0958738
1523277834799,-0.013582122,-0.24927188,-0.24181503
1523277834829,0.014114754,-0.31478566,-0.593086
1523277834860,0.004261058,-0.18109496,-0.42557314
1523277834890,-0.1736381,-0.06764429,-0.14647387
1523277834896,0.0018642128,-0.13369069,-0.18908444
1523277834925,-0.02609898,-0.27164245,-0.54461646
1523277834966,-0.4527374,-0.2050634,-0.566987
1523277834999,-0.51026165,-0.12996227,-0.294013
1523277835003,-0.37950045,-0.23861924,-0.04580637
1523277835042,-0.29161614,-0.08948222,-0.10865697
1523277835075,-0.37310886,0.32170987,-0.19973709
1523277835079,-0.37923414,0.3920173,0.0061252704
1523277835109,0.06924219,-0.08042747,0.10626013
1523277835141,0.6777745,-0.19441076,0.14434333
1523277835173,0.9190569,0.16085494,0.2247708
1523277835180,0.33609092,0.19068234,0.18961707
1523277835209,-0.03169162,-0.049002163,0.066312715
1523277835240,0.40506682,0.0958738,0.034621093
1523277835286,0.768322,0.3850931,0.25885928
1523277835291,0.262854,0.3254383,0.4593953
1523277835319,-0.44448158,-0.09853696,0.34780884
1523277835355,-0.58056915,-0.396811,-0.1304949
1523277835359,-0.62104917,-0.13369069,-0.041545313
1523277835390,-0.54941016,0.5773733,0.44741106
1523277835420,-0.40213734,0.61891866,0.15339808
1523277835466,-0.48336375,0.14966966,-0.17603496
1523277835475,-0.53103435,-0.33768883,-0.037284255
1523277835515,-0.26897928,-0.011185277,0.123836994
