timestamp,x,y,z
1519987276331,-2.1644244,8.408693,-0.43575802
1519987276350,-5.672037,16.771894,5.200365
1519987276370,-23.224466,46.73385,4.4749
1519987276391,-0.9026416,16.321772,-9.385557
1519987276410,-4.1397014,6.9936767,-2.9210153
1519987276431,-1.324034,4.925023,-1.5850099
1519987276452,-1.1133378,6.735095,-1.2593886
1519987276471,-3.0886145,10.759871,-1.3647367
1519987276491,-2.8587642,9.876384,-0.3519584
1519987276512,-2.6456738,9.301758,0.6368771
1519987276531,-3.380716,9.715967,1.3216397
1519987276551,-3.529161,9.220352,1.6999351
1519987276572,-2.2721667,8.561927,3.9888618
1519987276591,-2.7510219,8.947405,2.7821474
1519987276611,-3.4214187,9.371192,1.0151725
1519987276632,-4.6999617,10.118205,-4.1420956
1519987276651,-3.727886,8.844451,-8.875577
1519987276671,-0.55307746,8.260248,-6.098218
1519987276692,-0.84996754,9.117398,-2.2745612
1519987276711,-2.6839821,9.560339,-1.2857256
1519987276731,-3.2298768,9.725544,-1.5227587
1519987276752,-3.4621215,10.072714,-1.977671
1519987276771,-2.640885,9.100638,-0.73743665
1519987276791,-4.3623686,10.309748,-2.4493432
1519987276812,-4.7358756,8.696006,-0.9433443
1519987276830,-4.4413795,8.779806,-0.15562786
1519987276851,-4.000833,8.923462,-0.75180227
1519987276872,-4.0894213,9.059936,-1.2330515
1519987276891,-4.4126487,9.478934,-1.4006507
1519987276911,-4.2833576,9.205987,-1.5036045
1519987276931,-4.1516724,9.134158,-1.908237
1519987276951,-3.3950818,8.526012,-2.2506182
1519987276971,-3.0646718,8.79896,-2.6744049
1519987276992,-2.7318676,8.942616,-2.8731298
1519987277011,-2.8372157,8.542772,-2.5929997
1519987277031,-2.9689007,8.236305,-2.1548474
1519987277052,-3.162837,8.638543,-2.2745612
1519987277071,-3.4238129,9.380769,-1.4317763
1519987277091,-3.6895776,9.021627,-0.6057515
1519987277112,-3.3759274,8.861211,-0.6201172
1519987277131,-3.6297207,9.179649,-1.0558752
1519987277151,-4.087027,9.196409,-1.759792
1519987277172,-3.6967604,9.158101,-2.892284
1519987277191,-3.0359404,9.423865,-2.7079248
1519987277210,-2.7342618,9.287392,-1.2450229
1519987277232,-2.7749646,8.964165,-0.65124273
1519987277251,-3.031152,8.820508,-0.7996878
1519987277271,-3.3112822,8.897125,-1.3455825
1519987277292,-3.3567734,9.44302,-2.1668186
1519987277311,-3.1748085,10.127783,-2.432583
1519987277331,-3.632115,9.634562,-2.604971
1519987277352,-2.865947,8.344048,-2.8013015
1519987277371,-3.3256476,8.856422,-2.3056867
1519987277391,-2.456526,9.27542,-1.3072741
1519987277412,-3.0742488,9.057542,-0.7996878
1519987277431,-2.9497466,9.306546,-1.0295382
1519987277451,-3.3328304,8.55235,-1.5467016
1519987286152,-2.8108785,9.347249,-0.28731298
1519987286184,-2.4996228,9.356826,-0.71588814
1519987286194,-2.360755,9.668081,-0.723071
1519987286211,-2.3559663,9.565128,-0.3902668
1519987286220,-3.301705,9.842864,-1.8579572
1519987286221,-3.512401,9.512454,-1.3192455
1519987286222,-2.8348215,9.100638,-1.0199611
1519987286224,-3.031152,9.569917,-1.1947432
1519987286225,-3.213117,9.584282,-1.5083932
1519987286226,-3.2729738,9.390346,-1.5036045
1519987286227,-3.100586,9.177256,-1.6951466
1519987286228,-2.865947,9.031204,-1.6424725
1519987286229,-2.7558103,9.09585,-1.2857256
1519987286231,-2.8156672,9.373586,-1.1516461
1519987286232,-2.8156672,9.265843,-0.91461295
1519987286233,-2.7127132,8.820508,-1.0295382
1519987286234,-2.7127132,8.988108,-1.185166
1519987286235,-3.0550947,9.699207,-1.3144568
1519987286236,-3.6033835,10.331296,-1.4174107
1519987286237,-4.0151987,9.921875,-1.4844503
1519987286238,-3.502824,9.007262,-1.3216397
1519987286239,-2.8827069,9.050359,-1.0319325
1519987286240,-2.6241252,9.270632,-0.7446195
1519987286241,-2.9569294,9.330489,-0.54350036
1519987286242,-3.0790374,9.165284,-0.8786988
1519987286242,-2.875524,8.92825,-1.2402344
1519987286243,-2.796513,8.887548,-1.4174107
1519987286245,-3.2298768,9.4142885,-1.6616267
1519987286245,-3.5219781,9.747093,-1.7119064
1519987286247,-3.2873392,9.380769,-1.6041641
1519987286248,-3.1365,9.000079,-1.5730386
1519987286248,-3.1293173,8.535589,-1.4245936
1519987286248,-3.3136764,8.530801,-1.2522057
1519987286249,-3.5507095,8.952193,-1.3814965
1519987286249,-3.6823947,8.873182,-1.7885233
1519987286250,-3.5483153,8.655303,-2.099779
1519987286250,-3.512401,8.581081,-2.1309047
1519987286251,-3.4716985,8.600235,-1.9992194
1519987286251,-3.6728175,8.746285,-2.0231621
1519987286252,-3.5602865,8.7822,-1.7478206
1519987286252,-3.205934,9.411894,-1.498816
1519987286253,-2.8731298,10.0200405,-1.4820561
1519987286253,-2.8563697,9.316123,-2.308081
1519987286254,-3.2250881,9.126976,-2.9928436
1519987286254,-3.5602865,9.711179,-2.9689007
1519987286254,-3.3591676,9.58907,-2.1309047
1519987286255,-3.1149516,9.064724,-1.462902
1519987286255,-3.3160706,8.834874,-0.845179
1519987286256,-3.4477558,9.562734,-0.8092649
1519987286256,-3.5985951,9.349643,-0.48124924
1519987286257,-3.6273263,8.681641,-0.47167215
1519987286258,-3.4238129,8.837268,-1.3958622
1519987286258,-3.4094474,9.103033,-2.1404817
1519987286259,-3.179597,9.28021,-1.9465454
1519987286259,-2.7414446,9.61062,-1.3862851
1519987286260,-2.8252442,10.05356,-1.1277034
1519987286260,-2.6456738,9.466963,-0.8930645
1519987286261,-2.8252442,9.253872,-1.1731946
1519987286261,-2.9329867,9.012051,-1.4748733
1519987286262,-3.1053743,8.995291,-1.7645805
1519987286262,-3.213117,9.1940155,-1.3479767
1519987286263,-3.1867797,9.5794935,-0.7039168
1519987286263,-3.354379,9.804555,-0.6273
1519987286264,-3.5794408,9.586677,-0.9217958
1519987286264,-3.318465,9.29218,-1.1300977
1519987286265,-2.8515813,9.1940155,-1.2857256
1519987286265,-2.4158232,9.277815,-1.3455825
1519987286266,-2.2123098,9.474146,-1.324034
1519987286267,-2.3463893,9.541185,-1.3312168
1519987286267,-2.4182177,9.478934,-1.158829
1519987286268,-2.47568,9.507666,-0.9289786
1519987286268,-2.4493432,9.502876,-0.723071
1519987286269,-2.3559663,9.708784,-0.6895511
1519987286269,-2.3487835,9.680053,-0.7781393
1519987286270,-2.4613144,9.545974,-0.89067024
1519987286271,-2.631308,9.421472,-0.8643332
1519987286271,-2.6959534,9.296969,-0.65124273
1519987286272,-2.595394,9.591465,-0.4285752
1519987286272,-2.4469488,9.692024,-0.35435268
1519987286273,-2.248224,9.550762,-0.37590113
1519987286273,-2.0494993,9.373586,-0.66800267
1519987286274,-1.934574,9.615408,-0.600963
1519987286274,-1.8268317,9.785401,-0.2083019
1519987286275,-1.7837347,9.845258,0.09577099
1519987286275,-1.9752767,9.814133,-0.076616794
1519987286276,-2.2554069,9.545974,-0.52674043
1519987286276,-2.291321,9.454991,-0.76616794
1519987286277,-2.0255566,9.560339,-0.6895511
1519987286277,-1.733455,9.670476,-0.26097596
1519987286278,-1.5538844,9.794978,-0.08140534
1519987286278,-1.7406378,9.783007,-0.40223816
1519987286278,-1.9154198,9.641745,-0.82123625
1519987286279,-2.020768,9.648928,-0.80687064
1519987286279,-2.056682,9.799767,-0.4860378
1519987286280,-2.0423164,9.744699,-0.30646718
1519987286280,-1.9130256,9.627379,-0.23463893
1519987286281,-1.8531687,9.665688,-0.28970724
1519987286281,-1.9393626,9.742304,-0.21787901
1519987286281,-1.9178141,9.840469,-0.098165266
1519987286282,-1.9944309,9.660899,-0.16041641
1519987286282,-1.8603516,9.541185,-0.2777359
1519987286283,-1.7933118,9.670476,-0.42378664
1519987286283,-2.0087965,9.799767,-0.5698374
1519987286283,-2.1476645,9.941029,-0.600963
1519987286284,-2.135693,9.905115,-0.9912298
1519987286284,-2.0375278,9.61062,-1.594587
1519987286285,-1.8507744,9.58907,-1.4365649
1519987286285,-1.6257126,9.80695,-1.1348863
1519987286285,-2.17879,9.802161,0.11253092
1519987286286,-1.7909175,9.682447,0.95531565
1519987286286,-0.9696813,9.629773,1.7526091
1519987286287,-1.5467016,9.428655,0.7709565
1519987286287,-2.6863763,9.27542,-0.6368771
1519987286287,-2.5115943,9.744699,-1.5658557
1519987286288,-1.9992194,9.7135725,-1.9872481
1519987286288,-2.6145482,9.227535,-1.9561225
1519987286289,-2.8443985,9.325701,-1.5802214
1519987286289,-2.473286,9.323306,-0.8092649
1519987286290,-2.5642684,9.349643,-0.99362403
1519987286290,-2.6217308,9.213169,-1.6089526
1519987286290,-2.545114,9.1628895,-1.6448668
1519987286291,-2.3248408,9.452597,-1.4964218
1519987286291,-2.3823035,9.826104,-1.3120626
1519987286291,-2.3056867,9.794978,-1.0774237
1519987286292,-2.4876516,9.754275,-1.3671309
1519987286292,-2.803696,9.586677,-1.4676905
1519987286293,-2.6145482,9.469357,-0.9601042
1519987286293,-2.7749646,9.423865,-1.1923488
1519987286294,-2.8539755,9.043176,-1.2498114
1519987286294,-2.7294734,9.251478,-1.0271438
1519987286294,-2.4517374,9.153313,-0.9122187
1519987286295,-2.3990633,9.356826,-1.541913
1519987286295,-2.4014575,9.634562,-1.6305012
1519987286296,-2.5666625,9.569917,-1.7621863
1519987286296,-2.7222905,9.323306,-1.6568382
1519987286297,-2.545114,9.526819,-1.4245936
1519987286297,-2.5139885,9.534002,-1.359948
1519987286298,-2.5618742,9.366403,-1.5850099
1519987286298,-2.6025767,9.105427,-1.5107874
1519987286299,-2.6432793,9.361614,-1.4605076
1519987286299,-2.7510219,9.47654,-1.2809371
1519987286299,-2.7342618,9.3280945,-1.4748733
1519987286300,-2.638491,9.416683,-1.2833313
1519987286300,-2.535537,9.37598,-1.4293821
1519987286300,-2.2937152,9.320911,-1.7669748
1519987286301,-2.5594797,9.510059,-1.7669748
1519987286301,-2.657645,9.627379,-1.4198049
1519987286302,-2.6456738,9.454991,-1.4533248
1519987286302,-2.604971,9.270632,-1.4365649
1519987286302,-2.6600394,9.416683,-1.4365649
1519987286303,-2.6863763,9.478934,-1.4317763
1519987286303,-2.5115943,9.45978,-1.2881198
1519987286303,-2.4349775,9.457385,-1.3312168
1519987286304,-2.52596,9.416683,-1.5179702
1519987286304,-2.5810282,9.416683,-1.3671309
1519987286305,-2.6528566,9.545974,-1.175589
1519987286305,-2.4349775,9.332883,-1.3551595
1519987286305,-2.2793496,9.445415,-1.8244374
1519987286306,-2.3846977,9.39274,-1.8699286
1519987286306,-2.7246847,9.265843,-1.7957062
1519987286307,-2.7390504,9.251478,-1.446142
1519987286307,-2.588211,9.308941,-1.4365649
1519987286308,-2.3272352,9.483723,-1.3982565
1519987286308,-2.5570855,9.399923,-1.7143008
1519987286308,-2.6935592,9.404712,-1.5467016
1519987286309,-2.667222,9.28021,-1.9058428
1519987286309,-2.423006,9.560339,-1.4581133
1519987286310,-2.3894863,9.44302,-1.5036045
1519987286310,-2.743839,9.122187,-1.7478206
1519987286310,-2.7390504,9.316123,-1.4054393
1519987286311,-2.6983478,9.462174,-1.3671309
1519987286311,-2.4996228,9.541185,-1.5059988
1519987286312,-2.3583608,9.584282,-1.4413534
1519987286313,-2.5834224,9.222747,-1.9321798
1519987286313,-2.6504622,9.464568,-1.7095122
1519987286313,-2.5403256,9.534002,-1.6185298
1519987286314,-2.3894863,9.452597,-1.5706443
1519987286314,-2.5235655,9.347249,-1.6688095
1519987286315,-2.5522969,9.306546,-1.7143008
1519987286315,-2.4684973,9.385557,-1.5802214
1519987286315,-2.5810282,9.531608,-1.5323359
1519987286316,-2.5092,9.6896305,-1.3671309
1519987286317,-2.3128695,9.428655,-1.3192455
1519987286317,-2.370332,9.201198,-1.525153
1519987286317,-2.5235655,9.29218,-1.5754328
1519987286319,-2.5044115,9.373586,-1.5347302
1519987286321,-2.6265194,9.380769,-1.8364087
1519987286321,-2.7486274,9.067119,-1.8292259
1519987286322,-2.3990633,9.246689,-1.6759924
1519987286322,-2.073442,9.847652,-1.4006507
1519987286322,-2.3535721,9.675264,-1.5490957
1519987286323,-2.6983478,9.196409,-1.7454263
1519987286323,-2.7725701,9.225141,-1.5347302
1519987286323,-2.4972286,9.481328,-1.185166
1519987286324,-2.3248408,9.778218,-1.2641771
1519987286324,-2.8156672,9.246689,-2.0949905
1519987286324,-2.7773588,9.538791,-2.1668186
1519987286325,-2.2865324,9.416683,-2.3583608
1519987286325,-2.5834224,9.294575,-1.6807809
1519987286326,-2.4541316,9.0838785,-1.8052832
1519987286326,-2.2170985,9.234718,-1.9561225
1519987286329,-2.7390504,9.361614,-1.8364087
1519987286329,-1.9561225,10.182851,-0.7541966
1519987286329,-3.3950818,8.514041,-3.0718546
1519987286330,-2.9377751,9.14613,-1.6592325
1519987286330,-2.2434354,9.797373,-0.43096948
1519987286331,-2.152453,10.1206,-0.679974
1519987286331,-2.4014575,9.730332,-1.6879637
1519987286331,-2.5714512,9.069513,-2.3727264
1519987286332,-2.7917244,8.9186735,-1.9992194
1519987286332,-2.578634,9.026416,-1.4557191
1519987286333,-2.176396,9.780613,-1.3048798
1519987286333,-2.6025767,8.952193,-1.9848539
1519987286333,-3.1484714,8.767835,-2.205127
1519987286334,-2.6360965,9.203592,-1.6927522
1519987286334,-1.908237,10.285805,-1.3647367
1519987286334,-2.0159793,10.091868,-1.8675344
1519987286335,-2.4014575,9.428655,-2.0782306
1519987286335,-2.545114,9.361614,-2.135693
1519987286335,-2.6935592,9.318518,-1.9441512
1519987286336,-2.49244,9.344854,-1.8962656
1519987286336,-2.5858169,9.098245,-2.3727264
1519987286336,-3.0910087,8.806143,-2.047105
1519987286337,-2.80609,8.945011,-1.5179702
1519987286337,-2.2099156,9.454991,-0.7877164
1519987286338,-2.2506182,9.433443,-1.5514901
1519987286338,-2.351178,9.557945,-2.0399222
1519987286338,-2.631308,9.399923,-2.1045675
1519987286339,-2.770176,9.510059,-1.8340145
1519987286339,-2.6241252,9.380769,-1.6879637
1519987286339,-2.482863,9.296969,-1.5850099
1519987286340,-2.351178,9.282603,-1.6831752
1519987286340,-2.5475085,9.186832,-2.0375278
1519987286340,-2.370332,9.306546,-1.8507744
1519987286341,-2.310475,9.569917,-1.673598
1519987286341,-2.370332,9.670476,-1.7837347
1519987286341,-2.4900458,9.680053,-1.5586729
1519987286342,-2.2338583,9.816526,-1.1205206
1519987286342,-2.6504622,9.364009,-1.5586729
1519987286342,-2.971295,9.091062,-1.8268317
1519987286343,-2.727079,9.026416,-1.9178141
1519987286343,-2.4852571,9.344854,-1.5969813
1519987286344,-2.2961094,9.541185,-1.2617828
1519987286344,-2.4182177,9.569917,-1.175589
1519987286344,-2.6337023,9.471751,-1.4054393
1519987286345,-2.7294734,9.4095,-1.5490957
1519987286345,-2.5475085,9.438231,-1.6017698
1519987286345,-2.4996228,9.411894,-1.5969813
1519987286346,-2.6624336,9.265843,-1.6400782
1519987286346,-2.291321,9.368797,-1.4557191
1519987286346,-2.7869358,9.167678,-1.9058428
1519987286347,-2.317658,9.237112,-1.462902
1519987286353,-2.5283542,9.4932995,-0.33519846
1519987286353,-2.2601955,9.660899,-1.489239
1519987286354,-1.908237,9.866806,-1.2210802
1519987286354,-2.2170985,9.665688,-1.324034
1519987286354,-2.7749646,9.261055,-2.0686533
1519987286355,-2.1045675,9.040782,-1.541913
1519987286355,-1.9130256,8.978531,-1.7286664
1519987286355,-2.9377751,8.717555,-2.5762396
1519987286356,-3.2610023,9.766247,-2.6360965
1519987286356,-3.2107224,9.842864,-2.1452703
1519987286357,-3.1293173,9.004868,-1.647261
1519987286357,-2.310475,9.220352,-1.1396748
1519987286358,-2.6097596,9.411894,-1.8651401
1519987286358,-2.7941186,9.641745,-2.5068057
1519987286358,-2.604971,9.172467,-2.49244
1519987286358,-2.588211,8.660092,-2.0949905
1519987286359,-1.776552,8.729526,-1.2881198
1519987286359,-2.1668186,10.352844,-1.7071179
1519987286360,-2.535537,10.297776,-2.1452703
1519987286360,-3.694366,9.270632,-1.7166951
1519987286360,-3.11974,8.590658,-1.446142
1519987286361,-2.5834224,8.856422,-1.3838909
1519987286361,-2.1548474,9.62259,-1.010384
1519987286361,-2.2147043,9.742304,-1.1803775
1519987286362,-1.9800652,9.356826,-1.8747171
1519987286362,-2.2242813,9.354432,-1.9154198
1519987286362,-2.5594797,9.703996,-1.3910737
1519987286363,-2.7055306,9.39274,-0.531529
1519987286363,-2.6504622,8.81572,-0.6105401
1519987286363,-2.8707354,8.875577,-1.7071179
1519987286364,-2.667222,9.282603,-2.5379312
1519987286364,-2.7222905,9.653716,-2.152453
1519987286364,-2.753416,9.751882,-1.0319325
1519987286365,-2.5594797,9.953,-0.30167863
1519987286365,-3.4716985,9.80695,-1.2426286
1519987286365,-2.892284,9.385557,-0.818842
1519987286366,-2.403852,8.870789,-0.3615355
1519987286366,-2.5331428,9.380769,-0.5027977
1519987286366,-2.6025767,9.502876,-1.2091088
1519987286367,-2.638491,9.323306,-1.5323359
1519987286367,-2.5331428,9.000079,-0.80208206
1519987286368,-2.4110348,9.701602,-0.88109314
1519987286368,-2.0973847,9.617802,-1.359948
1519987286368,-2.1380875,9.361614,-1.8172545
1519987286369,-2.8300328,9.926663,-1.4557191
1519987286369,-3.2897336,10.247497,-0.7829279
1519987286369,-3.4477558,9.742304,-0.13886794
1519987286370,-3.380716,9.239507,0.22506183
1519987286370,-3.2179053,9.450203,-0.3974496
1519987286370,-2.997632,9.7135725,-0.43575802
1519987286371,-3.215511,9.871595,-0.5961744
1519987286371,-3.2490308,9.229929,-0.9624985
1519987286371,-2.935381,8.437425,-0.5913859
1519987286372,-2.7414446,8.746285,-0.13886794
1519987286372,-2.413429,9.593859,0.21069619
1519987286372,-3.258608,9.761458,-0.7326481
1519987286373,-3.4645157,9.141341,-1.446142
1519987286373,-3.232271,9.086273,-1.4317763
1519987286373,-2.8180614,9.143736,-1.2210802
1519987286374,-2.4254005,9.366403,-0.7781393
1519987286374,-2.667222,9.596253,-0.2849187
1519987286374,-2.9377751,9.313729,-0.29689008
1519987286375,-3.0335462,9.289786,-1.0654523
1519987286375,-2.7845416,9.268238,-1.5969813
1519987286375,-2.4708917,9.313729,-0.89067024
1519987286376,-2.7246847,9.754275,-0.45730647
1519987286377,-2.9665065,9.684841,-0.7541966
1519987286377,-2.8970726,9.483723,-1.3000913
1519987286377,-2.7151077,9.213169,-1.1157321
1519987286378,-2.8467927,9.103033,-0.5794145
1519987286378,-3.0263634,9.701602,-0.6560313
1519987286378,-3.1939626,9.948212,-1.0702409
1519987286379,-3.0383348,9.42626,-0.9696813
1519987286379,-3.1748085,8.954588,-1.1229149
1519987286379,-3.2610023,8.861211,-1.2402344
1519987286380,-3.5746522,9.526819,-0.679974
1519987286380,-3.4094474,9.466963,-0.5650489
1519987286380,-2.9641123,9.215564,-0.85236186
1519987286381,-2.7031362,9.256267,-1.1348863
1519987286381,-2.6959534,9.526819,-1.063058
1519987286381,-2.8300328,9.603436,-0.679974
1519987286382,-2.954535,9.411894,-0.5123748
1519987286382,-2.6337023,9.4932995,-0.5794145
1519987286382,-2.710319,9.632168,-0.41181526
1519987286383,-2.875524,9.3831625,-0.72546524
1519987286383,-3.0167863,8.947405,-0.65363705
1519987286383,-2.7510219,9.081485,-0.7589851
1519987286384,-2.4708917,9.45978,-0.83081335
1519987286384,-2.3392065,9.534002,-0.5961744
1519987286384,-2.6887705,9.4095,-0.21309046
1519987286385,-3.3064935,9.217958,-0.009577099
1519987286385,-3.7063375,8.93304,0.20590763
1519987286385,-3.0287576,8.942616,-0.035914123
1519987286386,-3.3352249,8.755863,-0.92658436
1519987286386,-2.3631492,9.416683,-0.69673395
1519987286387,-2.4254005,10.065532,-0.29210153
1519987286387,-3.0862203,9.9889145,0.062251143
1519987286387,-2.925804,9.562734,0.03351985
1519987286388,-2.9593236,9.675264,-0.409421
1519987286388,-3.4788814,9.766247,-0.7326481
1519987286389,-3.46691,9.256267,-0.6201172
1519987286389,-2.9952378,9.098245,-0.38308397
1519987286389,-2.8013015,9.3592205,-0.48843205
1519987286390,-2.4900458,9.584282,-0.7015225
1519987286390,-2.1404817,9.665688,-0.71828246
1519987286390,-2.291321,9.8548355,-0.5147691
1519987286391,-2.1548474,9.830893,-0.05985687
1519987286391,-1.8220432,9.39274,0.32083282
1519987286391,-1.8052832,9.019233,0.39266106
1519987286392,-2.3823035,9.557945,-0.5147691
1519987286392,-2.9760835,9.8548355,-1.4844503
1519987286392,-3.1173458,9.306546,-1.1947432
1519987286393,-3.3112822,9.330489,-0.7709565
1519987286393,-3.215511,9.103033,-0.35435268
1519987286393,-3.1077688,9.229929,0.55307746
1519987286394,-3.2107224,9.775824,0.4860378
1519987286394,-3.093403,9.47654,0.10055954
1519987286394,-3.1053743,9.349643,-0.70870537
1519987286395,-3.1819913,9.531608,-0.58420306
