timestamp,acc_x,acc_y,acc_z
1523292643006,4.9799395,-11.407174,-0.62847793
1523292643038,3.441665,-11.6352215,2.4768016
1523292643073,3.596091,-15.419856,-1.8926164
1523292643077,0.5117606,-12.1523695,0.11791443
1523292643108,-3.38181,-13.215395,3.1914709
1523292643122,0.5566519,-15.531186,-0.20051439
1523292643170,-0.9804256,-16.728287,-0.3878607
1523292643174,-3.3752258,-15.571289,-1.7226281
1523292643204,-0.9367314,-12.599486,-0.4261679
1523292643235,1.7034745,-9.900622,0.41718966
1523292643269,2.5594015,-7.1251445,2.3732524
1523292643301,-0.13587095,-2.855684,1.4083891
1523292643308,-1.9859903,-2.4929626,-0.75716627
1523292643338,-1.9782091,-2.6677392,-1.2910733
1523292643346,-0.21667525,-0.6374562,-0.7667431
1523292643382,2.6443958,-0.4961983,-2.360683
1523292643437,5.4641666,-4.103063,-7.201759
1523292643441,8.6334915,-11.814188,-4.2143936
1523292643479,5.017648,-17.711706,-7.7877398
1523292643487,2.7623103,-16.418837,-10.025121
1523292643523,5.5748987,-3.7612908,-7.183802
1523292643526,3.2549171,-10.887632,-3.1866825
1523292643573,-5.2528787,-18.360535,11.192893
1523292643577,-0.6380547,-8.095993,-7.487866
1523292643626,-0.3321955,-3.5284548,-2.9789855
1523292643630,-2.011728,-9.305663,7.6404963
1523292643678,2.7748797,-17.19396,1.4047978
1523292643684,5.686229,-11.548432,-1.3569138
1523292643718,2.2655134,-7.1766195,-0.82719666
1523292643749,-0.7565677,-6.194997,1.1569979
1523292643754,-0.09756372,-7.9146323,1.0761937
1523292643787,1.0995371,-9.185953,0.96187055
1523292643816,-0.08678981,-7.5764513,1.6454151
1523292643848,-0.5434838,-7.7548194,0.90261406
1523292643855,0.5979519,-9.332,-0.4902128
1523292643885,2.4079683,-9.063849,0.008379706
1523292643904,1.8177977,-10.006566,1.1899183
1523292643939,3.345897,-12.051214,0.29448682
1523292643943,5.8083334,-11.541249,1.894412
1523292643977,5.619191,-10.907983,-0.86969376
1523292644010,3.0933087,-11.890802,0.93852705
1523292644043,2.2984335,-13.678074,-3.846285
1523292644048,1.5586253,-11.249157,3.394978
1523292644078,-0.6242881,-14.234726,1.5316905
1523292644110,1.0486604,-17.09101,-0.6374562
1523292644142,-2.6372132,-16.898275,-0.36631286
1523292644148,-2.6210523,-14.79497,-1.8471266
1523292644198,-0.27832595,-12.048222,-0.5189432
1523292644203,1.7501614,-9.827001,0.3465607
1523292644241,2.456451,-7.237672,1.6663644
1523292644247,-0.14185645,-4.244321,0.7248446
1523292644280,-2.2278047,-2.8203697,-0.6572084
1523292644312,-1.8752584,-1.1976994,-0.93852705
1523292644344,0.23044191,1.0989386,-0.6099229
1523292644350,2.3995886,0.61770403,-2.3834279
1523292644382,6.3272767,-4.581305,-7.125743
1523292644393,10.123283,-15.934609,-2.5821466
1523292644447,5.1888337,-19.6133,-10.427945
1523292644451,7.0700774,-13.265075,-9.832388
1523292644506,4.7165775,3.5164838,-6.7091517
1523292644515,-2.9203274,-10.636241,3.6846764
1523292644551,-6.6666546,-19.6133,6.691195
1523292644557,2.4450784,-7.611766,-8.441956
1523292644594,-1.1797429,-0.9696517,-1.6627731
1523292644599,-2.9562407,-9.61272,10.659584
1523292644640,3.750517,-19.278112,0.79607207
1523292644646,6.601413,-10.811018,-1.0564415
1523292644701,1.9003977,-5.400122,-0.24361002
1523292644708,-1.4329298,-6.1165867,1.0145429
1523292644743,0.16160862,-9.579201,1.459266
1523292644747,0.7098808,-9.35235,0.99299514
1523292644779,0.20171149,-6.5864487,1.2802993
1523292644792,0.7858967,-8.347982,0.36391866
1523292644823,1.8507179,-9.562442,-0.077811554
1523292644854,2.92751,-8.677784,-0.2136825
1523292644888,3.681085,-10.617686,0.84934306
1523292644921,6.1836243,-11.402985,0.82899237
1523292644943,5.756858,-10.976816,-0.14425065
1523292644975,3.5087025,-12.356475,-1.8800468
1523292644980,3.1884782,-12.246342,-0.32621
1523292645018,3.6284127,-10.885238,1.827973
1523292645023,-2.019509,-13.333908,3.558981
1523292645055,1.7340006,-18.362928,-0.5542577
1523292645089,-1.4730326,-19.293674,-0.26755205
1523292645119,-2.7365725,-16.641497,-3.0951042
1523292645124,0.53091425,-12.955624,-1.1085154
1523292645157,3.1573534,-11.365275,0.46627077
1523292645166,2.8670566,-7.6692266,1.905186
1523292645219,-0.08379706,-3.1016884,1.027711
1523292645226,-3.0370448,-1.4024036,-0.0053869537
1523292645263,-2.4899697,-1.0702082,-0.5093664
1523292645271,-1.1803415,0.20590134,0.16460137
1523292645305,-0.16998832,-0.12389994,-0.8936358
1523292645336,2.697667,-2.9682117,-3.9893386
1523292645372,8.532336,-11.212646,-6.525397
1523292645376,9.207501,-19.516933,-10.420763
1523292645415,3.888782,-16.868946,-10.093954
1523292645421,6.439804,-5.5641246,-6.22672
1523292645470,5.8867435,1.9021933,-7.78355
1523292645474,-4.4340615,-17.3424,1.6502035
1523292645521,-0.31064767,-19.6133,6.6469026
1523292645528,0.013766659,-3.743933,-5.931635
1523292645569,-1.395221,-0.56084174,0.96905315
1523292645576,-3.7606924,-11.031284,10.607511
1523292645614,4.474763,-19.6133,0.24301147
1523292645621,7.735666,-9.929952,-0.3788824
1523292645652,1.6376339,-4.791396,0.3561375
1523292645685,-1.7405846,-6.8013287,0.4429273
1523292645735,0.688333,-9.901221,0.5422867
1523292645740,1.2479776,-9.105747,1.1115081
1523292645773,0.3196259,-6.811504,1.8596961
1523292645777,1.2838906,-8.1720085,0.7290344
1523292645810,1.9841946,-9.416994,-0.15442601
1523292645818,3.1226375,-8.893262,0.22625206
1523292645847,2.5372553,-11.010934,0.4189853
1523292645878,5.5988407,-10.96664,1.6406267
1523292645912,7.6680293,-11.265318,0.2160767
1523292645945,5.361216,-12.108076,3.5140896
1523292645962,4.883573,-14.6124115,-1.4083891
1523292646000,1.4395138,-12.734758,-1.9794062
1523292646006,-3.3518825,-12.322357,1.2557588
1523292646041,-1.3383588,-14.416685,1.9195513
1523292646046,0.59974754,-17.713501,-1.4826094
1523292646078,-2.7964275,-17.18139,-1.9213469
1523292646109,-0.6380547,-13.236344,-0.48362875
1523292646141,3.2842462,-10.253169,-0.02633622
1523292646148,4.44304,-8.062474,1.7417817
1523292646181,0.7811083,-2.9251158,1.2952632
1523292646217,-1.6903064,-3.1477766,-0.0700304
1523292646266,-1.6531962,-3.3093853,-0.7116765
1523292646270,-0.76434886,-0.52492875,-0.08559271
1523292646273,1.2378023,-0.034117375,-0.81343
1523292646310,3.4081461,-1.4077905,-4.204817
1523292646343,7.025785,-6.9557543,-10.234015
1523292646348,8.482059,-17.419613,-6.0920463
1523292646381,0.30825347,-19.6133,-11.371261
1523292646391,7.291541,-7.2047515,-4.7698483
1523292646431,6.999449,-1.134253,-6.7785835
1523292646441,-5.6569,-14.982316,7.973889
1523292646492,-2.5911248,-19.54746,-5.7203465
1523292646498,0.7308301,-1.4526819,-5.7802014
1523292646540,-1.0085574,-1.9141643,5.09127
1523292646546,-0.6733692,-13.034034,9.278131
1523292646582,7.257424,-18.89923,-1.8064252
1523292646596,4.8344917,-8.094796,-0.18435353
1523292646632,0.077213004,-4.461595,0.6859388
1523292646646,-0.56982,-7.587225,2.2870612
1523292646681,1.83336,-9.617508,1.2988545
1523292646724,1.6675615,-7.641693,1.3706805
1523292646740,0.26276365,-6.92044,1.8441339
1523292646786,1.4634558,-9.871294,0.29927522
1523292646790,2.8377275,-9.378088,-1.3617022
1523292646827,3.34051,-9.15423,0.40521863
1523292646834,3.8031895,-10.879851,0.42078096
1523292646869,6.1638722,-11.722012,1.1558008
1523292646873,5.107431,-11.384429,-0.21068975
1523292646905,3.8989575,-12.050615,2.4821887
1523292646945,4.638766,-14.434642,-3.0322564
1523292646951,1.4317327,-12.442666,-0.2100912
1523292646991,-2.8574798,-12.105682,3.0262709
1523292647058,2.582745,-14.531009,0.3298013
1523292647065,-0.3764882,-17.678785,-0.79726917
1523292647069,-1.5999253,-15.617377,-2.167351
1523292647074,1.0336965,-12.846089,-0.3824737
1523292647105,3.4662056,-9.481637,1.0289081
1523292647140,3.4769795,-6.803723,1.8016368
1523292647172,-0.20709845,-2.7102363,0.9876082
1523292647203,-2.3540988,-1.7262194,-1.0839748
1523292647209,-2.2026656,-1.4544775,-0.8726865
1523292647241,-0.6135142,-0.046686932,-0.078410104
1523292647256,1.7160441,-0.23523031,-2.1972785
1523292647294,5.834071,-4.4286747,-8.6299
1523292647301,10.1699705,-14.945804,-2.879626
1523292647332,5.9442043,-19.6133,-11.19828
1523292647367,6.595427,-12.606669,-9.5013895
1523292647400,6.7785835,0.37229836,-8.218696
1523292647405,1.1815386,-12.846687,1.376666
1523292647438,-5.897517,-18.856134,11.09473
1523292647514,-1.5951369,-5.3378725,-10.58716
1523292647518,0.025737667,-3.846285,-0.02873042
1523292647524,-0.9947908,-12.099697,8.975264
1523292647597,5.569512,-17.834408,1.1348516
1523292647608,5.719748,-8.8088665,-1.5598224
1523292647624,2.1452048,-4.7500963,0.37469256
1523292647690,0.49799395,-7.237672,1.8908207
1523292647695,1.8052281,-9.122507,0.9935937
1523292647710,1.2797008,-7.8116817,1.6573862
1523292647714,-0.074818805,-6.994062,2.296638
1523292647747,0.1448492,-10.055049,-0.13108255
1523292647753,2.3020248,-9.111733,-0.8750807
1523292647782,3.3435028,-9.405023,1.210269
1523292647798,4.4322658,-11.204266,-0.110731825
1523292647834,5.993884,-10.654198,1.4802152
1523292647839,5.1864395,-10.822391,-0.13587095
1523292647871,3.6206315,-11.979987,2.3876176
1523292647908,4.450821,-14.46876,-2.3056161
1523292647913,1.1246762,-12.100295,0.79128367
1523292647946,-2.0506337,-13.444639,2.801216
1523292647978,1.9794062,-16.518196,-0.0688333
1523292648012,-0.43993455,-18.116924,-1.033098
1523292648018,-1.0839748,-15.550939,-1.9548657
1523292648046,1.6035166,-12.503119,-0.6961141
1523292648096,3.900753,-9.869498,1.9201498
1523292648101,2.4504654,-5.422867,2.1769278
1523292648168,-0.6745663,-1.6136919,0.919972
1523292648172,-1.7645266,-2.348712,-0.78888947
1523292648178,-1.2180501,-1.9680338,-0.9068039
1523292648208,0.3549404,0.22385786,-0.6087258
1523292648214,2.4899697,-0.4961983,-2.585738
1523292648248,6.3781533,-4.7147818,-9.129091
1523292648278,9.039907,-13.706206,-2.9322984
1523292648311,2.0566192,-19.6133,-9.727043
1523292648331,7.389105,-10.796653,-7.328053
1523292648367,8.4647,3.8121676,-7.869741
1523292648371,0.28491,-11.362882,0.6302736
1523292648409,-1.9829975,-19.6133,8.398261
1523292648415,-1.210269,-4.3047748,-8.572439
1523292648446,-0.25378537,1.6998832,3.0627825
1523292648480,-2.331354,-11.660959,12.649166
1523292648487,8.143877,-19.6133,-2.2577322
1523292648521,6.894104,-9.515156,-1.4628572
1523292648566,0.545878,-4.074931,0.15382746
1523292648570,-0.76554596,-7.211934,1.5699978
1523292648635,1.4706384,-8.668806,1.0815806
1523292648642,2.7748797,-8.971074,0.6919243
1523292648649,1.2850877,-6.8168907,1.2497733
1523292648692,0.59256494,-7.394492,1.543063
1523292648698,1.1881226,-9.213487,-0.43993455
1523292648745,2.8203697,-9.219472,-0.7793127
1523292648753,3.469797,-10.477027,2.010531
1523292648758,4.663905,-11.405977,0.87089086
1523292648810,5.781399,-10.799645,0.9056068
1523292648819,4.9308586,-11.334151,-0.33279404
1523292648916,5.42167,-13.5775175,0.93254155
1523292648927,5.2325277,-12.670115,-1.8148049
1523292648932,-0.44771573,-12.276868,-0.27952304
1523292648942,-1.364695,-12.382812,3.3650506
1523292649036,2.8724434,-15.613787,0.3345897
1523292649043,-0.34476504,-18.09837,-1.6298528
1523292649058,-1.5400703,-15.195399,-1.6112977
1523292649065,1.0049661,-12.789227,-0.034715924
1523292649074,4.009091,-9.760562,1.3688848
1523292649128,3.8085763,-6.344036,2.1380222
1523292649141,0.3573346,-2.332551,1.4053963
1523292649156,-1.7172412,-2.1212628,-0.02932897
1523292649162,-1.721431,-1.4957775,-0.96426475
1523292649200,-0.45370123,0.94570965,-0.99778354
1523292649205,1.9955671,-0.16400282,-3.028665
1523292649212,6.3883286,-4.5962687,-7.764396
1523292649250,10.657789,-15.094843,-2.0410569
1523292649255,6.6624646,-19.6133,-10.373477
1523292649292,5.1984105,-13.014282,-9.655815
1523292649299,5.0002904,0.022744916,-6.8528037
1523292649342,1.7399861,-11.960235,-0.6332663
1523292649349,-3.333926,-19.6133,10.2495775
1523292649397,0.14724341,-6.5643024,-8.153454
1523292649405,-0.18555063,-1.3269863,-1.8046296
1523292649475,-1.2378023,-10.334572,9.975441
1523292649479,2.223615,-16.415245,5.0798974
1523292649486,8.040328,-13.883976,-0.830788
1523292649527,4.210802,-7.2149267,-0.7015011
1523292649535,-0.7942764,-5.0427876,0.5105635
1523292649539,0.5315128,-8.271368,1.4580688
1523292649588,2.1517887,-9.661801,0.7278373
1523292649592,0.70509243,-7.751827,1.264737
1523292649639,0.077811554,-7.466318,1.4808137
1523292649644,1.8794483,-9.488221,-0.15083471
1523292649703,3.7421372,-8.204929,-1.2479776
1523292649709,3.4195185,-10.060435,1.5532384
1523292649748,4.650737,-11.30961,0.207697
1523292649752,6.9623384,-10.605715,1.4580688
1523292649788,6.405687,-11.012131,-0.27832595
1523292649796,5.2887917,-12.278664,2.5570073
1523292649921,5.9483943,-13.821727,-0.57041854
1523292649927,0.15382746,-12.3355255,-0.9528923
