timestamp,gyro_x,gyro_y,gyro_z
1523292639886,0.006924219,-0.0026631611,-0.021837922
1523292639890,1.0764498,0.29667616,0.92651373
1523292639927,1.3685985,0.4133226,1.577124
1523292639937,1.4607439,0.53529537,1.6202673
1523292639978,1.526524,0.63649553,1.3004216
1523292639987,1.4863102,0.60507023,1.1483551
1523292640043,1.4836471,0.23116238,1.1755193
1523292640051,1.515605,-0.14487597,1.2405005
1523292640055,1.2024173,0.084155895,1.1358383
1523292640103,0.76299566,0.5954828,0.71825457
1523292640109,0.5856291,0.41705105,0.5832323
1523292640115,0.1454086,0.16618125,0.603206
1523292640160,-0.02876214,0.24181503,0.18136127
1523292640169,-0.66339344,0.850081,-0.5552691
1523292640217,-1.1914983,0.79415464,-1.22319
1523292640222,-2.1286647,0.52144694,-1.572064
1523292640269,-2.320945,-0.71319455,-1.861017
1523292640274,-2.7049727,0.2412824,-2.0455742
1523292640319,-2.7092338,0.2146508,-2.356365
1523292640322,-2.2530344,1.6990968,-2.1893847
1523292640360,-1.8490328,1.5137408,-2.0056267
1523292640366,-1.6245283,0.5006743,-2.2706113
1523292640411,-1.5667377,-1.4343786,-2.2032332
1523292640415,-1.3363743,-2.1134846,-1.5036207
1523292640454,-0.76272935,-1.9803267,-0.8583368
1523292640458,-0.20932446,-1.4982945,-0.22370553
1523292640491,0.2282329,-1.3278521,0.34754252
1523292640532,1.0404971,-1.419465,0.8375642
1523292640571,1.9094865,-1.7283915,0.95900434
1523292640576,1.1155982,-0.5267733,0.43036684
1523292640607,-0.28229508,-1.009338,-0.5901565
1523292640614,-0.15419704,-0.813862,-1.1307782
1523292640645,0.40879524,-1.0865698,-0.94089484
1523292640655,0.48336375,1.856756,-0.7928231
1523292640693,1.557683,-0.68389976,0.629305
1523292640725,-0.55793226,-0.013315806,-0.12117383
1523292640732,0.7456851,2.3542345,0.50626695
1523292640780,2.6610305,2.0975058,1.2269183
1523292640789,1.295628,0.5768407,1.9339876
1523292640830,1.3997575,0.19813919,1.180313
1523292640834,1.768339,0.75154406,1.2026836
1523292640874,1.7651432,0.6764429,1.5859125
1523292640904,1.6785904,0.6215818,1.4037522
1523292640936,1.7278589,0.82611257,1.0788466
1523292640943,1.670601,0.4101268,1.1014835
1523292640974,1.3813816,-0.10439592,1.1427624
1523292641005,0.9901633,0.08841695,1.0820423
1523292641042,0.8135957,0.10013486,0.8578042
1523292641056,0.5725796,0.16777915,0.76485986
1523292641096,0.07856325,0.082558,0.74648404
1523292641100,-0.038083203,0.40426785,0.101200126
1523292641133,-1.0069412,0.8202536,-0.57151437
1523292641139,-1.6048208,0.690824,-1.335309
1523292641169,-2.3257387,0.45699844,-1.7012273
1523292641201,-2.5129588,-0.5906891,-1.9539614
1523292641232,-2.9113677,0.09960223,-2.0559604
1523292641238,-2.820554,0.19760656,-2.258627
1523292641269,-2.3965788,1.267132,-1.9955066
1523292641300,-1.9829898,0.96779275,-1.9281287
1523292641348,-1.6655409,-0.267914,-2.2690134
1523292641353,-1.5414376,-2.0527647,-1.9704729
1523292641386,-1.3129385,-2.295645,-1.1757857
1523292641390,-0.63409865,-1.979794,-0.47058058
1523292641440,0.007190535,-1.4849787,-0.0058589545
1523292641444,0.6894924,-1.0769824,0.4878911
1523292641482,1.7496969,-1.202151,0.86179894
1523292641514,2.1792648,-0.45007423,0.79868203
1523292641519,0.3520699,-0.40746364,0.17923075
1523292641556,-0.36964676,-0.6583334,-0.6492787
1523292641569,0.2514024,-0.6673882,-1.1387677
1523292641609,0.056459017,1.4050838,-0.92491585
1523292641617,1.4548849,1.0679276,-0.23995082
1523292641654,-0.03701794,-1.1307782,0.043409526
1523292641661,0.65700185,1.726261,0.4245079
1523292641702,2.1283984,2.9577067,1.2508868
1523292641738,1.5211977,0.83889574,1.8988339
1523292641743,1.2740563,-0.021837922,1.1342404
1523292641781,1.7017599,0.48842376,1.0988203
1523292641817,1.679123,0.6870956,1.715342
1523292641830,1.5488945,0.340352,1.8090854
1523292641870,1.6982979,0.33502567,1.4809839
1523292641875,1.6048208,0.20186761,1.3065468
1523292641909,1.3789848,-0.049534798,1.2269183
1523292641913,1.1560782,0.24341293,1.1068097
1523292641944,0.69961244,0.68869346,0.73103774
1523292641977,0.60933125,0.61412495,0.59228706
1523292642010,0.10652645,0.34834146,0.7091998
1523292642015,0.077231675,0.17789917,0.42876893
1523292642049,-0.5030711,0.5422196,-0.4460795
1523292642082,-1.1845741,0.34301516,-1.0996193
1523292642096,-2.257029,0.5486112,-1.6602147
1523292642138,-2.3281355,0.3472762,-2.0309267
1523292642142,-2.6615632,-0.035153728,-1.9204055
1523292642176,-2.7787423,0.3653857,-2.321744
1523292642210,-2.602441,1.1158645,-2.1984396
1523292642215,-2.0972395,1.2058793,-1.8722023
1523292642247,-1.6375778,0.65886605,-2.168612
1523292642280,-1.5741946,-0.8974853,-2.2287996
1523292642313,-1.4375744,-1.5707325,-1.5571504
1523292642317,-1.000017,-1.7422401,-0.9387643
1523292642356,-0.37950045,-1.617604,-0.28815404
1523292642404,0.2660498,-1.3369069,0.29614353
1523292642409,1.0234529,-1.3491575,0.768322
1523292642455,1.9672772,-1.5190672,1.0402308
1523292642461,1.8359833,-0.535828,0.81519365
1523292642498,0.064182185,-1.0652645,-0.12650016
1523292642504,-0.08149273,-1.2447615,-0.95607483
1523292642540,0.07989483,-0.7238472,-1.1709919
1523292642544,0.08655274,-0.24714136,-0.71798825
1523292642578,0.7438209,2.2652848,-0.29880667
1523292642612,1.2516857,0.03355583,0.43036684
1523292642628,-0.14807177,0.59761333,0.41598576
1523292642666,1.2239889,3.0967238,0.94808537
1523292642671,1.8745991,1.929194,1.5491608
1523292642705,1.1555456,0.4181163,1.4213291
1523292642738,1.2588763,0.4394216,1.1297129
1523292642742,1.4865766,0.819721,1.3148026
1523292642776,1.572863,0.6993461,1.5430355
1523292642806,1.6703347,0.6061355,1.438906
1523292642839,1.7142768,0.5832323,1.1422298
1523292642843,1.655421,0.31265512,1.2303804
1523292642875,1.5238608,-0.05752428,1.2982911
1523292642922,1.5438346,-0.18748654,1.4138722
1523292642927,0.7771104,0.24607609,0.99442434
1523292642959,0.69668293,0.64075655,0.67537767
1523292642963,0.13795175,0.48203218,0.6671219
1523292643004,0.08468852,0.10546118,0.6016081
1523292643036,-0.31638354,0.4841627,-0.1454086
1523292643041,-1.0567423,0.721184,-0.9041432
1523292643076,-2.0037625,0.5113269,-1.5217303
1523292643107,-2.1193435,0.38029942,-1.9752666
1523292643112,-2.49698,-0.79735047,-1.9515644
1523292643168,-2.8487835,-0.05486112,-2.26635
1523292643173,-2.748915,0.15020229,-2.2860575
1523292643202,-2.2825954,0.9619338,-2.035454
1523292643233,-1.8900454,0.6498113,-2.1864552
1523292643241,-1.7837853,-0.84581995,-2.4205472
1523292643272,-1.5984293,-2.0804615,-2.0112193
1523292643304,-1.176052,-2.411226,-1.3414342
1523292643337,-0.48735848,-2.1619542,-0.61598915
1523292643341,0.20026971,-1.5861788,-0.072171666
1523292643381,0.97232014,-1.3358417,0.51771855
1523292643434,1.7566211,-1.3289174,0.907339
1523292643440,1.6391757,-0.7323693,0.6423545
1523292643478,0.26498455,-1.2612731,-0.12330436
1523292643485,0.051665325,-1.4801849,-0.5067996
1523292643489,0.090014845,-0.41065946,-0.8511463
1523292643525,-0.11797804,-0.23435818,-0.68203557
1523292643568,0.8700547,2.5331988,-0.6831008
