timestamp,lin_acc_x,lin_acc_y,lin_acc_z
1523277739779,4.728814,1.0104766,1.4781551
1523277739805,2.7260067,2.9757938,1.5848312
1523277739838,1.3541646,3.3102388,-0.025755882
1523277739860,0.43946195,-10.862821,3.6856391
1523277739886,2.025479,-4.348113,6.7388573
1523277739921,-4.201673,6.919002,-1.7581546
1523277739936,-2.2982187,2.2491322,5.3863573
1523277739960,-4.5285397,-9.901041,7.1199894
1523277739985,2.0314999,-2.1158047,0.28420925
1523277740009,-0.104833126,-1.5742073,1.2839772
1523277740034,-3.095043,-0.046336174,1.2899328
1523277740060,-1.1027435,0.7219734,1.2931664
1523277740090,1.3159482,1.7000713,1.5153625
1523277740112,0.9976389,2.0483093,1.423837
1523277740137,1.1267648,1.670907,1.3315865
1523277740164,2.1742494,0.31890297,1.593643
1523277740189,3.1939023,0.53142834,1.6590929
1523277740226,4.058206,-0.34942436,-1.614228
1523277740244,3.8078685,-0.28765583,-1.0936575
1523277740264,3.4856536,-0.03305626,-0.056695133
1523277740292,3.3501465,-0.89251804,-0.61790633
1523277740316,2.5910506,-0.6887436,-1.5813668
1523277740342,1.2744498,-0.5855694,0.0052723885
1523277740368,0.66524374,-2.1795368,-0.5751877
1523277740395,3.588572,-0.25978565,3.038985
1523277740420,-0.9311273,-2.4015274,1.9192338
1523277740447,-2.304087,-5.217537,1.9170951
1523277740472,0.26794648,-5.8412333,-0.32002807
1523277740497,-0.7774912,-5.0525284,0.34415603
1523277740533,-1.8948044,-3.3296661,1.762745
1523277740548,-1.9231206,-0.27609253,2.3779619
1523277740573,-2.5716152,2.516038,2.4075031
1523277740590,-2.74764,3.5180955,2.0679765
1523277740615,-3.0149379,6.4146023,1.9674821
1523277740640,-3.7512124,7.9440675,1.2569991
1523277740665,-0.6920018,7.6022673,0.3257339
1523277740690,-0.9536966,5.849569,0.9294567
1523277740715,-0.5386399,4.9918065,-0.0602926
1523277740740,-0.15490305,5.054441,-1.1946628
1523277740763,0.8272128,1.6447735,1.0969577
1523277740792,1.7502124,-1.9050884,0.18154383
1523277740827,0.15416312,1.3492703,0.41570783
1523277740846,-0.693907,2.6583772,0.010675669
1523277740860,0.29583168,1.424665,0.10784531
1523277740884,-0.8408215,-4.695491,-0.06143546
1523277740909,-0.5878303,-10.241895,0.7512778
1523277740933,-1.9778155,-0.11567879,-0.16525018
1523277740958,0.75319266,-5.2604685,-1.4067707
1523277740982,0.25039387,-4.1855125,3.5392323
1523277741010,1.0625212,0.86861134,1.3059976
1523277741035,6.307274,-6.957509,-0.2582608
1523277741060,1.0882108,0.22726917,-0.30893087
1523277741084,-1.5570145,1.5118175,1.0825608
1523277741115,-0.529402,0.5978823,0.25866815
1523277741151,1.2260282,1.2167406,-0.033252
1523277741167,0.86581326,2.615572,-0.35880053
1523277741182,-0.38308048,3.3662543,0.19304007
1523277741207,-0.9993639,2.9358869,0.36087707
1523277741232,-1.0481141,3.2175994,0.0719558
1523277741256,-0.8025179,3.8014126,0.3948872
1523277741282,-0.056067467,2.2423568,0.17420274
1523277741307,-0.021937132,1.1779532,0.46852177
1523277741331,-0.16512227,0.48934364,0.0025693178
1523277741356,0.73291755,-1.1622944,-0.099327505
1523277741383,0.969167,-4.28284,-1.571276
1523277741421,0.25752115,-8.345195,-2.5002582
1523277741432,0.6453223,-8.378042,-3.0258627
1523277741458,1.2763519,-6.086768,-1.8254094
1523277741484,1.7790201,-3.1576023,-3.7566767
1523277741509,1.4895825,-0.98883915,-2.0294907
1523277741534,-0.67589974,1.4080205,0.15553999
1523277741560,-1.033996,4.100829,2.2221901
1523277741584,-0.76161957,6.223116,1.0845518
1523277741609,-2.3623388,7.646758,0.6326983
1523277741634,-3.278045,7.802925,1.0690548
1523277741659,-2.8553722,7.282053,1.3588697
1523277741684,-2.4860003,4.0045004,1.9351832
1523277741726,-1.2943544,-1.0248365,0.10040331
1523277741739,0.9898715,-1.3531466,-1.5889292
1523277741766,0.40082645,1.3912854,1.3541911
1523277741792,0.702873,1.8602424,0.911129
1523277741818,-0.5399754,2.9107604,1.559397
1523277741843,0.042165995,-5.2698107,-0.1452384
1523277741870,-0.6792779,-7.8100376,2.7047698
1523277741895,0.18234289,-0.80695343,0.7822461
1523277741923,2.1177342,-8.69951,0.6818644
1523277741947,0.4057362,-3.9874086,0.5789058
1523277741972,0.668731,-3.4357567,0.50481296
1523277741996,1.2232566,-1.498991,1.3203669
1523277742035,0.7400496,0.7807293,1.1590885
1523277742048,-0.58873,1.6423812,0.33417818
1523277742073,-1.3765963,1.6700516,-0.3401412
1523277742098,0.27871728,1.4683247,-0.9347478
1523277742131,1.2058551,3.0567183,-0.8811142
1523277742150,0.37313128,4.073411,0.2583961
1523277742174,0.21912241,2.8278332,-0.8778665
1523277742198,-0.1754055,3.1139412,0.78741205
1523277742223,-1.1737738,3.601622,0.7541741
1523277742248,-0.37582064,2.0437741,0.72914404
1523277742275,0.38701677,0.44913483,0.6829951
1523277742300,0.38406372,-1.1205301,-0.7032059
1523277742349,0.3308661,-5.3632154,-0.4948001
1523277742480,2.6502721,-8.110886,-1.9209051
1523277742486,1.5539148,-8.228274,-2.7503836
1523277742505,-0.67329144,-5.8400593,-2.4355462
1523277742508,-1.3539577,2.5752993,0.73891044
1523277742528,-1.4006464,5.119764,0.22958505
1523277742555,-1.7124282,6.5454264,-0.31769443
1523277742579,-1.2119347,7.3309507,1.0084716
1523277742604,-1.0480783,7.868951,2.1118758
1523277742629,-2.7790575,5.614889,2.0987797
1523277742655,-1.2287996,-1.9934273,-3.322329
1523277742681,1.2224617,-2.3723774,0.32551098
1523277742706,0.22897482,3.320428,2.1698084
1523277742731,0.07353234,2.476317,0.8344979
1523277742767,-0.56279993,-0.52671623,-0.5642209
1523277742782,1.0393467,-7.2395334,1.4985237
1523277742807,-0.11502695,-5.5806856,4.0318646
1523277742833,1.8625386,-2.3163557,0.68669224
1523277742858,0.8234079,-6.2938337,1.2008903
1523277742882,-2.1045172,-4.627885,-0.8384359
1523277742908,-0.3241694,-2.2613564,1.7034292
1523277742933,1.3490376,-2.6782084,0.52954876
1523277742957,3.6538246,-3.4415064,0.50983113
1523277742983,0.13409257,1.2080231,1.2602575
1523277743009,-0.2647953,2.4483957,1.0085385
1523277743035,-0.007699728,2.6023932,-0.3695406
1523277743070,0.75770235,2.1400871,-0.6892235
1523277743086,-0.78033113,3.6191463,-0.23161215
1523277743110,-1.1525564,5.08935,-0.2235165
1523277743134,-1.6289444,5.362809,0.036311448
1523277743161,0.18142486,0.82722664,1.7498552
1523277743185,-0.258698,0.299119,-0.9672692
1523277743211,0.030212164,2.109427,0.8006618
1523277743237,0.024776697,1.3769507,-1.2984084
1523277743261,-1.3036275,0.19789505,0.5051435
1523277743285,-0.011369467,-5.351142,-4.1021094
1523277743309,2.9899027,-9.923681,-1.8717932
1523277743334,1.6121833,-5.345913,-2.5558794
1523277743363,-0.39610958,-1.6096992,-3.8062377
1523277743387,2.623018,-2.6407814,-1.6730402
1523277743412,0.54091597,-2.9864273,-2.3714602
1523277743439,0.6116426,-1.3925638,-0.7381973
1523277743463,0.09820318,1.8268113,0.624856
1523277743486,-0.60876155,4.575941,1.3739997
1523277743512,-1.7121423,5.337066,0.98390925
1523277743536,-1.8941356,4.22601,0.25607324
1523277743559,-1.7836008,4.743083,0.5358279
1523277743583,-1.5162902,5.4205074,1.3399582
1523277743607,-1.4155378,4.0213375,2.0313294
1523277743633,-1.6339389,1.1576324,2.2190835
1523277743657,-0.80004036,-1.1328955,-0.44127655
1523277743679,-1.2664516,1.1113682,-0.693938
1523277743703,-0.44453323,2.9439821,1.0320568
1523277743728,-0.64092124,1.6558886,1.6857244
1523277743752,-0.49347067,-4.2020454,0.83172333
1523277743776,-0.20883119,-6.0207005,0.44130707
1523277743801,-0.57778573,-2.0231314,1.1903216
1523277743826,4.7247343,-3.1567497,3.3432837
1523277743855,-0.3458743,-3.085516,-1.0982559
1523277743878,1.0979462,-10.060562,-1.2186801
1523277743908,4.2524414,-2.3184843,0.9844918
1523277743932,1.1364737,1.9423132,2.19715
1523277743951,-0.8860078,1.0939026,1.1518068
1523277743978,-1.7977269,0.2323904,0.097460546
1523277744002,-0.6432978,-0.47837353,-0.32644844
1523277744026,-0.47064412,1.5379577,-0.31870764
1523277744051,-0.07837486,2.5648255,-0.99966663
1523277744076,0.40259004,2.3757172,1.0426743
1523277744100,-0.038769722,1.9555368,0.8920076
1523277744125,-0.49840665,2.7156816,-1.9020674
1523277744152,0.35179806,3.2574582,1.6119913
1523277744185,-0.012610197,2.4775982,0.1563865
1523277744205,0.38982368,1.0678205,0.40650618
1523277744222,-0.0056533813,0.14073086,0.15170395
1523277744242,-1.1769845,-0.87450314,0.9966578
1523277744269,-0.7084122,-4.4408417,-1.1243145
1523277744294,0.043284655,-8.994134,-2.1769583
1523277744321,-1.6265814,-6.155958,1.1572633
1523277744337,-4.0634494,-1.7869539,-1.6859889
1523277744363,-1.8911575,-0.6657238,-1.7164736
1523277744388,-0.9051249,-2.6398077,-1.0561314
1523277744425,-2.506999,-0.27818966,-1.6243324
1523277744465,-0.7581655,1.4160023,-0.26666546
1523277745080,-0.45533633,2.5453215,0.36805296
1523277745078,-0.68503654,7.68163,-0.8800907
1523277745131,-0.13496864,6.9555883,0.25715518
1523277745166,-2.4407682,-3.0926762,4.003559
1523277745170,-0.5173025,-3.5425062,4.349003
1523277745173,-0.7529886,-9.275506,0.895393
1523277745178,0.55533004,-6.6265526,1.1025494
1523277745186,-0.3157946,-5.7359705,1.1603531
1523277745206,0.69816947,-3.191248,1.8625897
1523277745227,-1.3584149,-2.2178392,0.74927604
1523277745249,-2.6628227,1.1792812,2.5864618
1523277745274,-2.9851205,2.4736195,2.610545
1523277745299,-4.494174,3.5607738,1.2496024
1523277745325,-3.420949,3.4714885,-1.9308908
1523277745352,-0.867344,2.7760167,-1.6606991
1523277745367,1.2128253,2.5372438,-0.14458442
1523277745393,3.831369,3.6776986,-0.15867734
1523277745418,6.564186,0.9028969,2.1745799
1523277745434,5.6609917,-1.8913679,1.2217501
1523277745461,5.183154,-2.3444061,-1.3687475
1523277745488,6.544526,3.1445613,-1.2916553
1523277745514,0.23933768,6.849554,1.2511019
1523277745538,-5.558743,-2.286376,0.1102891
1523277745561,-4.406559,-10.440462,0.42479253
1523277745587,-1.47352,1.9006066,1.833657
1523277745613,-4.434497,6.8224893,-0.20770264
1523277745647,-0.31083047,1.8982639,7.249389
1523277745688,0.39045453,-7.604781,2.5767431
1523277745726,0.8016496,-0.4850502,0.9234802
1523277745731,0.3012141,1.1183767,0.59439826
1523277745744,-0.116845965,0.771533,1.2637763
1523277745771,-0.65018666,0.7774391,1.3238997
1523277745794,0.5239614,1.0679388,0.65577203
1523277745828,1.7030966,1.103055,0.5400263
1523277745846,1.9870464,0.90797615,0.7966509
1523277745872,2.32407,1.0000315,0.39575523
1523277745898,2.2629488,0.61106014,-0.82839143
1523277745923,1.4259927,0.6493473,-0.5720649
1523277745950,1.7407249,0.32803535,-0.10672158
1523277745984,1.9788967,0.050148964,0.24042875
1523277746001,2.51506,-0.51468563,-0.4546324
1523277746028,3.5281427,-0.2334528,-0.35278773
1523277746052,4.061986,0.3211689,-0.23154259
