1523212044028,-3.5482068,-9.490616,0.49081135
1523212044030,-3.5482068,-9.490616,0.49081135
1523212044044,-3.5482068,-9.490616,0.49081135
1523212044064,-3.5482068,-9.490616,0.49081135
1523212044084,-2.0231004,-10.120291,2.7150247
1523212044104,-2.3822308,-9.677363,0.62488663
1523212044125,-2.492364,-9.514558,0.01436521
1523212044144,-2.5737667,-9.488221,1.5753847
1523212044164,-3.4979286,-9.26556,2.7605145
1523212044184,-3.8905778,-8.53054,2.0566192
1523212044204,-3.2824504,-8.295909,0.48362875
1523212044225,-1.9057846,-8.494628,0.58897364
1523212044244,-0.9600749,-9.246407,1.4173675
1523212044264,-0.94570965,-10.237606,2.2170308
1523212044284,-1.4748282,-10.115502,1.5801731
1523212044314,-2.3582888,-9.983821,0.47165772
1523212044333,-2.3343468,-10.055647,0.04309563
1523212044349,-1.6424223,-9.8042555,0.37349546
1523212044366,-1.7836803,-9.627085,0.51714754
1523212044385,-2.0685902,-9.258378,0.78769237
1523212044405,-2.0733786,-8.992621,0.3184288
1523212044426,-2.2457612,-9.481039,0.79487497
1523212044445,-2.1380222,-9.667787,1.9369092
1523212044465,-2.1978772,-9.088389,1.7669208
1523212044486,-2.6431987,-8.956709,0.93613285
1523212044504,-2.693477,-8.956709,0.37349546
1523212044525,-2.1452048,-9.454702,0.30645782
1523212044545,-1.3670892,-10.053253,0.4189853
1523212044564,-0.9935937,-10.299856,0.1604115
1523212044583,-0.60573304,-10.704475,-0.12449849
1523212044604,-0.35434186,-10.426748,-0.7158663
1523212044625,-0.36152446,-10.551247,-1.6136919
1523212044644,-0.2633622,-10.642226,-1.6472107
1523212044664,-0.36870706,-10.01734,0.11971009
1523212044684,0.6775591,-10.139444,1.4077905
1523212044706,0.58657944,-10.99178,1.8339585
1523212044726,-1.5370775,-12.061988,1.2234371
1523212044746,-7.117962,-14.17128,0.9720459
1523212044768,-10.299856,-13.108254,-1.721431
1523212044791,-7.8266454,-9.25359,-3.8977604
1523212044808,-3.8067808,-7.776367,-3.1794999
1523212044829,-2.2385786,-8.049306,-2.1332338
1523212044850,-3.0119057,-8.461109,-2.1164744
1523212044868,-4.6040497,-9.878476,-2.2697031
1523212044886,-5.3247046,-11.358093,-1.2114661
1523212044907,-3.3638535,-10.66138,-1.3335704
1523212044927,-3.1172507,-9.933543,-2.030283
1523212044947,-2.4851813,-8.892065,-2.9951463
1523212044965,-0.23463176,-7.752425,-2.3798366
1523212044985,0.6655881,-7.1993647,-1.7357962
1523212045005,0.2681506,-7.443573,-3.3399115
1523212045029,-0.02873042,-7.599196,-4.876989
1523212045050,-1.3479356,-6.9719152,-3.064578
1523212045068,-2.6527755,-5.461174,-1.3670892
1523212045087,-2.9137435,-4.7429137,-1.8028339
1523212045108,-2.480393,-5.097255,-2.791639
1523212045132,-1.6519991,-5.6215854,-3.3207579
1523212045153,-1.0726024,-6.042965,-3.3327289
1523212045169,-0.45968673,-6.2345014,-2.9352913
1523212045188,-0.17477672,-5.9926867,-2.267309
1523212045209,0.055066638,-5.5497594,-1.1540052
1523212045228,0.50278234,-5.5282116,-0.48841715
1523212045249,-0.033518825,-6.3422403,-0.30166942
1523212045271,-2.4492683,-7.632715,-1.0223241
1523212045290,-5.932832,-9.502586,-5.3318872
1523212045310,-6.9264255,-10.163386,-7.872135
1523212045330,-5.3941364,-8.185776,-5.0517654
1523212045349,-7.216124,-6.2105594,-1.6160861
1523212045370,-7.6829934,-5.837064,-1.9249382
1523212045390,-10.120291,-11.554418,-3.2824504
1523212045409,-7.4866686,-14.274231,-0.24899697
1523212045430,-2.765303,-12.950237,3.7229836
1523212045450,0.11492168,-10.884041,4.003105
1523212045470,-1.2545617,-13.115437,8.762778
1523212045490,-0.079008654,-22.536621,0.49081135
1523212045510,3.5122938,-24.396915,-12.885593
1523212045537,-1.5059528,-11.69807,-4.673482
1523212045558,-1.8267759,-6.495469,3.7421372
1523212045573,0.16519992,-3.9600096,5.197812
1523212045590,-1.4269443,-4.3478703,4.9943047
1523212045609,-5.0900726,-12.093113,0.50757074
1523212045629,-3.6056678,-14.386758,-6.1866174
1523212045649,-4.8147397,-8.796297,2.7246015
1523212045670,-3.2944214,-7.1754227,2.6431987
1523212045690,0.20590134,-6.241684,-3.3566709
1523212045710,0.49559975,-6.8402343,-2.5210943
1523212045730,0.5626374,-8.956709,0.59136784
1523212045752,0.11731588,-10.06283,1.6184803
1523212045772,1.7070658,-9.179369,-0.8643068
1523212045791,2.3798366,-7.3909006,-2.4372973
1523212045811,1.532289,-7.393295,-2.8395233
1523212045831,-0.5291186,-8.7532015,-2.2816741
1523212045850,-3.0095115,-10.448297,0.25617957
1523212045871,-1.4700398,-10.014946,1.3072342
1523212045897,0.15083471,-9.198523,-0.16519992
1523212045916,0.9768343,-8.669404,-3.1507695
1523212045934,1.5873557,-8.468291,-2.5594015
1523212045954,3.430891,-7.9631147,-0.45729253
1523212045974,4.0438066,-7.536947,-0.61530983
1523212045996,1.5634137,-9.284714,-3.2154129
1523212046016,1.0271125,-9.595961,-3.9839516
1523212046039,0.91458505,-7.809886,-2.566584
1523212046055,0.9528923,-6.95755,-1.7812861
1523212046075,0.46447513,-10.45069,-3.0621839
