timestamp,gyro_x,gyro_y,gyro_z
1523293281485,1.4373081,0.8213189,1.1819109
1523293281489,1.5965651,0.72011876,1.2532836
1523293281534,1.562743,0.43409526,1.7212011
1523293281537,1.6008261,0.61572284,1.6405072
1523293281586,1.769138,1.2564794,1.5592809
1523293281630,1.6570189,1.4929681,1.4370418
1523293281636,1.8319886,1.0104034,1.4365091
1523293281640,1.6543556,0.3121225,1.5361114
1523293281675,1.1829761,0.61572284,1.3558153
1523293281683,0.55100805,1.0615361,0.8700547
1523293281721,0.32117724,1.0700581,0.7768441
1523293281729,-0.26764768,0.8426242,1.1046792
1523293281770,0.0063915867,0.34194988,0.8908274
1523293281781,-0.21438447,0.35473305,-0.026631612
1523293281821,-0.8375642,-0.010120012,-0.64102286
1523293281837,-1.6737968,-0.1784318,-1.5017565
1523293281887,-1.4173343,-0.4063984,-2.4535704
1523293281897,-1.7662084,-1.4487597,-2.5691516
1523293281935,-2.396845,-0.6034723,-2.758236
1523293281944,-2.4860609,0.16937704,-2.7190876
1523293281997,-2.2919164,0.9262474,-2.4362597
1523293282003,-1.9110844,0.28176245,-2.6828685
1523293282010,-1.5584819,-0.6940198,-2.7385285
1523293282050,-1.3259879,-2.088451,-2.2245386
1523293282059,-1.0538129,-3.0189595,-1.6719326
1523293282111,-0.6985472,-2.97049,-1.0788466
1523293282119,0.023435818,-2.67914,-0.38296258
1523293282163,0.6245113,-2.1385183,0.086020105
1523293282173,1.9006981,-1.2234563,0.8082694
1523293282179,2.7462518,-0.26844665,1.1270498
1523293282220,1.499626,1.1968247,1.036236
1523293282228,-0.47857004,-1.4498249,-0.111852765
1523293282262,-0.035153728,-1.9851203,-1.1528825
1523293282271,0.5422196,-0.7952199,-1.1022824
1523293282311,-0.9672601,0.4612595,-0.57098174
1523293282320,1.5310514,1.8849854,1.0530139
1523293282356,-0.009321064,-1.3646038,-0.21678132
1523293282377,-0.7765778,2.7063043,0.6897587
