timestamp,gyro_x,gyro_y,gyro_z
1523364256096,-2.116414,0.28815404,-1.0812434
1523364256171,-2.7521107,0.14061491,-1.6567526
1523364256179,-2.715093,-0.6423545,-2.0895162
1523364256182,-1.8951055,-0.9997507,-2.0668793
1523364256193,-0.99256015,-1.5765914,-1.4048175
1523364256239,-0.3187804,-0.79415464,-1.0231866
1523364256243,0.09667275,-0.32384038,-0.33529198
1523364256293,0.51052797,-0.33502567,-0.09614012
1523364256296,1.0207896,-0.3190467,0.30945933
1523364256346,1.4309164,-0.24501082,0.87990844
1523364256356,1.5491608,-0.0479369,1.515605
1523364256427,1.5092134,-0.25992453,1.9702066
1523364256431,1.5901735,-0.737163,1.8980349
1523364256438,1.783519,-1.1462245,1.9342539
1523364256452,1.1504856,-0.9763149,1.5704662
1523364256493,0.40240365,0.07669904,0.8721853
1523364256503,0.6846987,1.3965617,0.42876893
1523364256552,0.44661212,1.1638014,0.18402444
1523364256556,0.25646242,0.84368944,-0.010652645
1523364256561,0.5659217,0.92944324,-0.4498079
1523364256606,0.37044573,0.15020229,-0.32384038
1523364256617,0.10652645,-0.15020229,-0.2942793
1523364256664,0.350472,-0.27324033,-0.39281628
1523364256668,0.6945524,-1.0215886,0.13688648
1523364256731,0.8836369,-0.6327671,0.38722363
1523364256735,1.031176,-0.57151437,0.7984157
1523364256741,1.1318434,-0.721184,0.93849796
1523364256791,1.1009508,-0.61891866,0.8386294
1523364256797,1.0388992,-0.51665324,0.78989357
1523364256845,0.96939063,-0.43089947,0.6788398
1523364256854,0.8050736,-0.57098174,0.45327002
1523364256858,0.4034689,-0.6514092,0.12916331
1523364256908,-0.0061252704,-0.6040049,-0.101999074
1523364256916,-0.35446674,-0.6599313,-0.18322548
1523364256994,-0.6263755,-0.70627034,-0.14567491
1523364257010,-0.8905611,-0.85594,-0.13129385
1523364257017,-1.0048107,-0.77604514,-0.22929817
1523364257063,-1.3717943,-0.8064052,-0.6309029
1523364257067,-2.1995049,-0.69508505,-1.1006845
1523364257071,-2.6612968,-0.8516789,-1.4660702
1523364257119,-2.6719496,-1.3630059,-1.9742013
1523364257129,-1.520665,-1.387507,-2.4149544
1523364257133,-0.5073322,-2.0181434,-2.5478463
1523364257179,0.07803062,-2.126268,-2.31695
1523364257183,0.38962048,-2.2248049,-1.7888453
1523364257242,0.80533993,-2.18539,-1.551025
1523364257304,1.1478225,-2.189651,-1.1936288
1523364257309,1.2152004,-1.9931098,-0.5550028
1523364257318,1.2058793,-2.1667478,-0.16245283
1523364257322,1.2591426,-2.2935145,0.1403486
1523364257369,1.2058793,-2.0192087,0.39814258
1523364257376,1.391768,-2.0085561,0.5611281
1523364257421,1.3377059,-1.6255935,0.5928197
1523364257429,0.78776306,-1.3539511,0.5616607
1523364257478,0.7688546,-1.923335,0.6332997
1523364257484,0.44022053,-1.5664713,0.5797702
1523364257504,0.2759035,-0.92305166,0.37337518
1523364257560,0.25033715,-0.36272255,0.14753912
1523364257568,0.20479709,-0.6151902,0.079095885
1523364257572,-0.20080236,-0.4926848,0.021837922
1523364257619,0.31771514,-0.120907515,-0.3571299
1523364257629,1.139034,0.48735848,0.19014971
1523364257678,0.31984565,0.2066613,-0.26844665
1523364257682,0.8048073,-1.7933728,-0.16884442
1523364257692,1.0221212,-0.5448828,0.22903186
1523364257734,1.4176006,-0.15020229,0.6450176
1523364257744,1.4559501,-0.87777793,1.0897655
1523364257801,1.191232,-1.2538162,1.0897655
1523364257813,0.8764463,-1.0210559,1.194694
1523364257867,0.6282397,-0.4825648,1.2303804
1523364257875,0.6578008,-0.52464277,0.9438243
1523364257881,0.9331717,-1.0199907,0.86419576
1523364257928,1.099353,-1.4231933,0.79921466
1523364257937,1.1558119,-1.4263891,0.8072041
1523364257941,1.0090717,-1.2591426,0.8516789
1523364258002,0.7880294,-0.912399,0.8111989
1523364258008,0.5787049,-0.96619487,0.6362292
1523364258013,0.39627838,-1.1009508,0.42024684
1523364258064,0.16431704,-1.2128036,0.12969595
1523364258083,-0.36804888,-0.97951066,-0.16724652
1523364258142,-1.2090752,-0.72651035,-0.5680523
1523364258149,-1.968875,-0.4612595,-1.2402341
1523364258155,-2.0831246,-0.7206514,-1.8373148
1523364258164,-1.5118766,-1.6410398,-2.2849922
1523364258210,-1.3888385,-1.3496901,-2.3574302
1523364258215,-1.32439,-1.514806,-2.463424
1523364258264,-1.1741878,-1.5717977,-2.4013724
1523364258269,-0.9374327,-1.6650083,-2.488724
1523364258316,-0.7318367,-1.897236,-2.5310683
1523364258327,-0.46685216,-2.64878,-2.4945831
1523364258344,0.052996907,-3.0583742,-2.1012342
1523364258403,0.4676511,-2.9348035,-1.3688648
1523364258407,0.8098673,-2.3973777,-0.603206
1523364258454,0.9395633,-1.969674,-0.04181163
1523364258461,0.99282646,-1.959554,0.44554687
1523364258470,1.3036174,-1.5030881,0.8175905
1523364258516,1.1579424,-1.2532836,0.8878979
1523364258522,0.3153183,-1.4359765,0.4676511
1523364258528,0.10972224,-1.1638014,-0.5744439
1523364258578,0.19254655,-0.29933932,-0.9579391
1523364258586,0.036751624,-0.29507825,-0.9307748
1523364258655,1.3680658,0.3206446,-1.1909657
1523364258658,0.87538105,-1.8455707,-0.7006777
1523364258707,0.28362668,-1.8945729,-0.6660566
1523364258716,0.27830034,-1.0743192,0.17257284
1523364258720,0.81466097,-1.0487529,0.83916205
1523364258766,0.7241135,-0.8479505,0.66845345
1523364258772,0.9009474,-0.49960902,0.53476274
1523364258827,0.9821738,-0.64768076,0.62238073
1523364258832,1.0191917,-0.8671253,0.7749799
1523364258841,1.0764498,-0.777643,0.7701862
1523364258906,1.1544803,-0.4346279,0.5536712
1523364258913,1.2338426,-0.10705908,0.29561087
1523364258920,0.75793564,-0.25246766,0.023435818
1523364258992,0.13289174,-0.08042747,-0.27830034
1523364259000,-0.64528394,0.27856666,-0.48975533
1523364259047,-1.2982911,0.777643,-0.12357068
1523364259056,-1.1219898,-0.16884442,0.13848437
1523364259062,-1.1243867,-0.12250541,7.9894834E-4
1523364259069,-1.0285128,0.01438107,-0.13182648
1523364259117,-1.2069446,-0.78563255,-0.21172132
1523364259136,-2.2040322,-0.7259777,-0.706004
1523364259196,-2.929211,-0.42663842,-1.6868463
1523364259202,-2.534264,-0.7680557,-2.7246802
1523364259207,-1.664742,-1.1126688,-2.6261432
1523364259218,-0.81013364,-1.1387677,-1.6354473
1523364259265,-0.23009712,-0.13954964,-1.1411645
1523364259270,0.5107943,0.02396845,-0.6982809
1523364259320,0.9622001,0.23861924,-0.38802257
1523364259327,1.4695324,-0.31957933,0.044208474
1523364259374,2.0445087,-0.6354303,0.5294364
1523364259382,2.2580943,-0.52357745,1.0098706
1523364259446,2.3622239,-0.4958806,1.27885
1523364259454,2.5893915,-0.7222493,1.525725
1523364259462,2.062352,-1.4317155,1.2852416
1523364259505,1.3957628,-0.5651228,0.80533993
1523364259513,1.0088054,0.6641924,0.4215784
1523364259561,0.7914915,0.4990764,0.3158509
1523364259567,0.6578008,0.82611257,0.28868666
1523364259574,0.44741106,0.6466155,0.14354439
1523364259618,0.6058692,0.1736381,-0.4101268
1523364259626,0.30706248,0.19547603,-0.2775014
1523364259697,-0.010918961,-0.561927,-0.47404268
1523364259708,-0.30919302,-0.2796319,-0.64049023
1523364259715,0.09560748,0.05273059,-0.2545982
1523364259761,0.5542038,-0.006924219,0.060453758
1523364259766,1.2362394,-0.23382555,0.52437645
1523364259771,1.582983,-0.531567,0.7709851
1523364259818,1.3358417,-0.660464,0.50626695
1523364259828,0.8032094,-0.35100463,0.015446335
1523364259877,0.12144015,0.11611383,-0.16937704
1523364259881,-0.6037386,0.5885586,-0.11558119
1523364259901,-0.74967986,0.2657835,-0.13315806
1523364259965,-0.54275227,0.28495824,-0.4791027
1523364259972,-0.6921556,0.29987195,-0.60240704
1523364259978,-0.76459354,0.31851408,-0.51798487
1523364260040,-0.88976216,0.18216023,-0.561927
1523364260044,-1.3829796,-0.531567,-1.2175972
1523364260047,-1.7073526,-0.5203817,-1.9979035
1523364260098,-1.8034927,-0.9598033,-2.556102
1523364260107,-1.75236,-1.1936288,-2.4703484
1523364260156,-1.2175972,-1.355549,-1.6940368
1523364260164,-0.37950045,-1.2394352,-1.251952
1523364260184,0.0743022,-0.49747851,-0.6362292
1523364260240,0.60267335,-0.013848438,-0.16218652
1523364260252,0.9576728,0.5816344,0.24181503
1523364260258,0.9779128,0.165116,0.79601884
1523364260304,0.92518216,-0.36112466,1.3337111
1523364260313,0.95927066,-0.58749336,1.7443706
1523364260321,1.3006879,-0.28016454,2.2354574
1523364260371,1.3464943,0.113983296,2.4290693
1523364260377,1.1297129,-0.19441076,1.8983012
1523364260425,0.5523396,-0.829841,1.176052
1523364260429,0.2977414,0.4958806,0.5448828
1523364260500,0.5384912,1.1568772,0.40053943
1523364260510,0.35579833,0.6487461,0.36938044
1523364260515,0.103863284,0.221575,0.24980451
1523364260523,0.34807515,0.777643,-0.479369
1523364260575,0.6894924,-0.24873926,-0.41518682
1523364260578,0.28655612,-0.21092236,-0.561927
1523364260627,-0.24154872,-0.20293288,-0.8878979
1523364260634,-0.14221281,0.13102753,-0.2479403
1523364260681,0.38376153,0.49002165,0.22690132
1523364260689,1.0689929,-0.128897,0.68656296
1523364260710,1.2402341,-0.3334278,0.6575345
1523364260772,0.9126653,-0.36591834,0.59122175
1523364260778,0.54142064,0.04314321,0.37444046
1523364260788,0.1555286,0.360592,0.18322548
1523364260836,-0.047670584,0.54648066,-0.006657903
1523364260842,-0.09081379,0.21624869,-0.15952335
1523364260848,-0.53130066,-0.053795855,-0.3603257
1523364260898,-0.61226076,0.2545982,-0.52437645
1523364260905,-0.9624664,0.11025487,-0.58030283
1523364260954,-1.3587449,0.30253512,-0.61572284
1523364260959,-1.5001587,0.22050974,-0.67537767
1523364260984,-2.026932,-0.083090626,-1.1630025
1523364261056,-2.7728834,0.008522116,-1.9640813
1523364261061,-2.7880633,-0.34408042,-2.6738138
1523364261071,-2.186189,-0.6578008,-2.5957832
1523364261074,-1.3398364,-1.5233282,-1.9172097
1523364261122,-0.5526059,-1.5174692,-1.1699266
1523364261125,0.039414786,-1.1020161,-0.45566687
1523364261174,0.56272596,-0.49002165,0.16112125
1523364261185,1.3371732,0.22370553,0.4577974
1523364261234,1.5656724,0.27217507,0.49481535
1523364261237,1.736381,0.24554345,0.9978865
1523364261313,1.8018948,0.07456851,1.7528926
1523364261318,1.7142768,-0.33609092,2.107093
1523364261327,1.7488979,-0.8644621,2.214951
1523364261375,1.3036174,-0.4857606,2.0040288
1523364261382,0.64528394,0.20186761,1.6013588
1523364261387,0.12357068,1.2500879,1.096956
1523364261432,0.3637878,1.6298546,0.36671728
1523364261438,0.912399,0.763262,-0.033023197
1523364261448,0.26764768,0.7435546,-0.396811
1523364261497,0.41971418,0.15233281,-0.1454086
1523364261517,-0.15632756,-0.50600064,-0.17736652
1523364261576,-0.13582122,-0.294013,-0.22104238
1523364261583,0.30253512,0.042077947,-0.3821636
1523364261588,0.67670923,-0.09054748,-0.30599722
1523364261643,0.5965481,-0.6785734,-0.02956109
1523364261649,0.536627,-0.5944176,0.27457193
1523364261656,0.40879524,-0.3898868,0.49960902
1523364261703,0.37097836,-0.18695392,0.32943302
1523364261711,0.5052017,0.52411014,-0.13768543
1523364261759,-0.16458336,0.7387609,-0.58296597
1523364261764,-0.81226414,0.82824314,-0.4993427
1523364261837,-0.7861652,0.80374205,-0.3009372
1523364261844,-0.71159667,-0.03568636,-0.18002969
1523364261853,-0.71985245,-0.18056233,-0.09241169
1523364261898,-1.0234529,-0.39148468,-0.3006709
1523364261907,-1.6759273,-0.48682585,-0.9507485
1523364261917,-2.0684772,-1.2362394,-1.8194717
1523364261960,-1.7057548,-0.4293016,-2.2783344
1523364261968,-1.3811153,-0.78989357,-1.8421086
1523364261973,-0.86366314,-0.55766594,-1.2650015
1523364262020,-0.30786142,-0.53529537,-0.93157375
1523364262030,0.30599722,-0.24767399,-0.6306366
1523364262091,0.62770706,-0.20932446,-0.13821806
1523364262118,0.8522116,-0.47564057,0.4293016
1523364262131,1.0325075,-0.7957525,0.9078716
1523364262221,1.2735237,-0.5566007,1.3677995
1523364262225,1.4719292,-0.2908172,1.7254621
1523364262230,1.7723337,-0.09321064,2.1134846
1523364262236,1.6066852,-0.47351006,2.2389195
1523364262275,0.84022737,-1.1925635,1.4982945
1523364262287,0.6359629,-0.9470201,0.65700185
1523364262294,0.5656554,0.98803276,0.18722023
1523364262337,-0.12516858,1.4450313,-0.17603496
1523364262344,0.037550572,0.3717773,-0.46392268
1523364262348,0.2082592,1.1478225,-0.5297027
1523364262418,0.1717739,-0.0127831735,-0.26525086
1523364262426,0.79894835,-0.525708,-0.4593953
1523364262486,0.54168695,-0.87511474,-0.64821345
1523364262492,-0.004261058,-0.17204021,-0.41092578
1523364262499,0.066312715,0.11345066,0.3518036
1523364262543,0.4261058,0.2790993,0.81945467
1523364262559,0.80081254,0.09161274,0.9086706
1523364262562,0.9853696,0.06657903,0.7928231
1523364262596,0.86419576,0.12357068,0.58030283
1523364262601,0.66339344,0.077231675,0.29374668
1523364262635,0.23835292,-0.08575379,0.11052119
1523364262648,-0.07803062,-0.26365295,-0.14061491
1523364262688,-0.4679174,-0.30146983,-0.3387541
1523364262747,-0.7070693,-0.25885928,-0.36005938
1523364262751,-1.1219898,-0.3435478,-0.37550572
1523364262758,-1.2167983,-0.6556703,-0.48043427
1523364262814,-1.6319852,-0.7717841,-0.9166601
1523364262822,-1.8714033,-0.94968325,-1.5012239
1523364262867,-1.3941648,-0.9651296,-1.8556907
1523364262872,-0.5811018,-0.79415464,-1.7225326
1523364262923,-0.22929817,-0.46978164,-1.3358417
1523364262933,-0.06231797,-0.87564737,-1.1624699
1523364262990,0.26711506,-0.829841,-1.0506171
1523364262997,0.5832323,-1.1419635,-0.88443583
1523364263056,0.6623282,-1.5153387,-0.165116
1523364263069,0.691623,-1.6921726,0.3371562
1523364263081,0.6761766,-1.9249328,0.5139901
1523364263137,0.7076019,-1.8807244,0.65513766
1523364263142,0.9177253,-1.2128036,0.84874946
1523364263149,0.9558085,-1.2458268,1.0855045
1523364263197,0.629305,-1.506284,0.90041476
1523364263204,0.793622,-1.8993665,0.3073288
1523364263212,0.7568704,-0.6625945,0.054594804
1523364263280,0.010918961,-0.39095205,-0.14514229
1523364263286,0.25752768,-0.9571401,-0.24367924
1523364263338,0.45912898,-0.5400891,-0.08522116
1523364263348,0.691623,-0.535828,0.114782244
1523364263352,0.47058058,-0.3850931,-0.16564862
1523364263397,0.43063316,0.26045716,0.048469532
1523364263401,0.6447513,-0.09640643,-0.2146508
1523364263406,0.989897,-0.8591358,-0.10173275
1523364263456,1.26367,-0.22210763,0.13901702
1523364263462,1.2277173,-0.6087986,0.5049353
1523364263514,1.2402341,-1.3502227,0.5832323
1523364263519,1.1723236,-1.7795243,0.7041398
1523364263531,1.1009508,-1.3725933,0.74009246
1523364263584,0.9816412,-1.1638014,0.79388833
1523364263590,0.8825716,-0.9757822,0.75420725
1523364263638,0.7797736,-0.94488955,0.78536624
1523364263644,0.7861652,-0.908138,0.78057253
1523364263689,0.8090684,-0.9416938,0.79202414
1523364263694,0.8048073,-1.0210559,0.7797736
